instance_seed,category,N,M,D,K,assign_alpha,assign_uniform_mix,epsilon,loads,u,total_energy,makespan,solve_s,method,beam,prune_factor
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,80.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1582.0,80.0,0.08770307875238359,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,80.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1582.0,80.0,0.36524416343308985,guided,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,79.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1583.0,79.0,0.07504992093890905,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,79.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1583.0,79.0,0.3586516808718443,guided,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,78.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1584.0,78.0,0.0739119101781398,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,78.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1584.0,78.0,0.34106247732415795,guided,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,77.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1587.0,77.0,0.0732442473527044,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,77.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1587.0,77.0,0.3159209662117064,guided,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,76.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1592.0,76.0,0.07209849683567882,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,76.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1592.0,76.0,0.26701750815846026,guided,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,75.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1595.0,75.0,0.07346959738060832,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,75.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1595.0,75.0,0.24024836835451424,guided,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,74.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1603.0,74.0,0.07129056612029672,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,74.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1603.0,74.0,0.18802295089699328,guided,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,73.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1609.0,72.0,0.06943136919289827,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,73.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1609.0,72.0,0.09347433177754283,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,80.0,59;71;62,3;3;3,2925.0,80.0,0.08889828086830676,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,80.0,59;71;62,3;3;3,2925.0,80.0,0.9568688930012286,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,79.0,59;71;62,3;3;3,2928.0,79.0,0.09066290804184973,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,79.0,59;71;62,3;3;3,2928.0,79.0,0.9823621369432658,guided,80.0,2.0
