seed,T,D,N,K,exact_cost,exact_s,train_s,guided_learned_cost,guided_learned_s,guided_zero_cost,guided_zero_s,guided_price_cost,guided_price_s,gap_learned_pct,gap_zero_pct,gap_price_pct,speedup_learned,speedup_zero,speedup_learned_incl_train,beam
300.0,40.0,2.0,28.0,2.0,162.0,0.005376666085794568,219.3388834700454,162.0,0.005773992044851184,177.0,0.0005396031774580479,167.0,0.0011908698361366987,0.0,9.25925925925926,3.0864197530864197,0.9311869576594028,9.964111240268936,2.4512409593216683e-05,2.0
300.0,40.0,2.0,28.0,2.0,162.0,0.005376666085794568,219.3388834700454,162.0,0.011408967897295952,165.0,0.0010913731530308723,165.0,0.0014892190229147673,0.0,1.8518518518518516,1.8518518518518516,0.47126665042759003,4.926514887106148,2.4511779884294903e-05,5.0
301.0,40.0,2.0,25.0,3.0,162.0,0.005058357026427984,219.3388834700454,162.0,0.005213678115978837,178.0,0.0005829860456287861,167.0,0.0011387299746274948,0.0,9.876543209876543,3.0864197530864197,0.970208922358512,8.67663482574825,2.3061286317685552e-05,2.0
301.0,40.0,2.0,25.0,3.0,162.0,0.005058357026427984,219.3388834700454,162.0,0.011585609056055546,167.0,0.0008994839154183865,166.0,0.0015943008475005627,0.0,3.0864197530864197,2.4691358024691357,0.43660691483319913,5.623621434158872,2.3060616408364533e-05,5.0
302.0,80.0,4.0,51.0,4.0,324.0,0.019615976838395,219.3388834700454,324.0,0.011616103118285537,357.0,0.0008727048989385366,333.0,0.0021319740917533636,0.0,10.185185185185185,2.7777777777777777,1.6886882492904551,22.47721636747283,8.942754576153655e-05,2.0
302.0,80.0,4.0,51.0,4.0,324.0,0.019615976838395,219.3388834700454,324.0,0.020847167121246457,349.0,0.00182281993329525,333.0,0.004576880019158125,0.0,7.716049382716049,2.7777777777777777,0.9409420821692034,10.761335489092282,8.94237824846755e-05,5.0
303.0,60.0,3.0,26.0,6.0,243.0,0.024786074878647923,219.3388834700454,243.0,0.01380402804352343,259.0,0.0009352019988000393,249.0,0.0026118929963558912,0.0,6.584362139917696,2.4691358024691357,1.7955682790920615,26.503445149230878,0.00011299644951404513,2.0
303.0,60.0,3.0,26.0,6.0,243.0,0.024786074878647923,219.3388834700454,243.0,0.03696538903750479,259.0,0.001979048829525709,249.0,0.005308110034093261,0.0,6.584362139917696,2.4691358024691357,0.6705211421824931,12.524236142565545,0.00011298451952461446,5.0
304.0,80.0,4.0,43.0,5.0,324.0,0.03217442496679723,219.3388834700454,325.0,0.01491539110429585,357.0,0.001007844926789403,333.0,0.002736411988735199,0.30864197530864196,10.185185185185185,2.7777777777777777,2.1571291521501257,31.923983652219473,0.0001466782209099718,2.0
304.0,80.0,4.0,43.0,5.0,324.0,0.03217442496679723,219.3388834700454,324.0,0.03253673599101603,349.0,0.002183333970606327,333.0,0.005719359964132309,0.0,7.716049382716049,2.7777777777777777,0.9888645553039236,14.736373546124128,0.00014666643875751274,5.0
305.0,40.0,2.0,29.0,3.0,162.0,0.003717122133821249,219.3388834700454,162.0,0.003827325999736786,178.0,0.00036762095987796783,167.0,0.0006868429481983185,0.0,9.876543209876543,3.0864197530864197,0.9712060415226934,10.111289995693259,1.6946640808490777e-05,2.0
305.0,40.0,2.0,29.0,3.0,162.0,0.003717122133821249,219.3388834700454,162.0,0.006358441896736622,167.0,0.0009124600328505039,166.0,0.0013007530942559242,0.0,3.0864197530864197,2.4691358024691357,0.5845963829171748,4.073736930930603,1.694644525416018e-05,5.0
306.0,80.0,4.0,22.0,7.0,324.0,0.0352885730098933,219.3388834700454,324.0,0.02366058505140245,357.0,0.001446218928322196,333.0,0.003766374895349145,0.0,10.185185185185185,2.7777777777777777,1.4914497225334509,24.400574711625907,0.00016086872607125647,2.0
306.0,80.0,4.0,22.0,7.0,324.0,0.0352885730098933,219.3388834700454,324.0,0.045794268837198615,349.0,0.0030365181155502796,333.0,0.007997287902981043,0.0,7.716049382716049,2.7777777777777777,0.7705892878287085,11.621393868581707,0.00016085249605213853,5.0
307.0,80.0,4.0,45.0,5.0,324.0,0.035057571018114686,219.3388834700454,324.0,0.015388933010399342,357.0,0.0009685650002211332,333.0,0.002568812109529972,0.0,10.185185185185185,2.7777777777777777,2.2781027764838484,36.19537254609725,0.00015982169225178174,2.0
307.0,80.0,4.0,45.0,5.0,324.0,0.035057571018114686,219.3388834700454,324.0,0.03746812394820154,349.0,0.0021343990229070187,333.0,0.005354515975341201,0.0,7.716049382716049,2.7777777777777777,0.935663901042407,16.425031421897305,0.00015980560695528744,5.0
308.0,60.0,3.0,39.0,4.0,243.0,0.008798306109383702,219.3388834700454,243.0,0.006265853997319937,259.0,0.0006286078132688999,248.0,0.0013742467854171991,0.0,6.584362139917696,2.05761316872428,1.4041671116414394,13.996494990462432,4.011169673228469e-05,2.0
308.0,60.0,3.0,39.0,4.0,243.0,0.008798306109383702,219.3388834700454,243.0,0.01513102394528687,253.0,0.0013694840017706156,248.0,0.0029958398081362247,0.0,4.11522633744856,2.05761316872428,0.5814746008728819,6.424540993548161,4.011007562218441e-05,5.0
309.0,60.0,3.0,26.0,6.0,243.0,0.022000594064593315,219.3388834700454,243.0,0.01362216891720891,259.0,0.0009106528013944626,249.0,0.0024726330302655697,0.0,6.584362139917696,2.4691358024691357,1.615058086440253,24.15914608828336,0.00010029789265687534,2.0
309.0,60.0,3.0,26.0,6.0,243.0,0.022000594064593315,219.3388834700454,243.0,0.030074642971158028,259.0,0.001977682812139392,249.0,0.005270353052765131,0.0,6.584362139917696,2.4691358024691357,0.7315330089102694,11.124430029704207,0.00010029037040536448,5.0
