seed,T,D,N,K,exact_cost,exact_s,train_s,guided_learned_cost,guided_learned_s,guided_zero_cost,guided_zero_s,guided_price_cost,guided_price_s,gap_learned_pct,gap_zero_pct,gap_price_pct,speedup_learned,speedup_zero,speedup_learned_incl_train,beam
310.0,40.0,2.0,26.0,4.0,56.0,0.00520480377599597,2534.4796907168347,56.0,0.08264941303059459,75.0,0.0006869700737297535,56.0,0.0014733131974935532,0.0,33.92857142857143,0.0,0.06297447961389988,7.576463626337648,2.053531567792997e-06,2.0
310.0,40.0,2.0,26.0,4.0,56.0,0.00520480377599597,2534.4796907168347,56.0,0.19614976388402283,72.0,0.001199462916702032,56.0,0.003078300040215254,0.0,28.57142857142857,0.0,0.02653484599182799,4.339278608384802,2.053439612620777e-06,5.0
311.0,60.0,3.0,24.0,5.0,84.0,0.013465930940583348,2534.4796907168347,84.0,0.1787383200135082,109.0,0.001061268849298358,84.0,0.0031517648603767157,0.0,29.761904761904763,0.0,0.07533880221972354,12.68851992545164,5.312720162337733e-06,2.0
311.0,60.0,3.0,24.0,5.0,84.0,0.013465930940583348,2534.4796907168347,84.0,0.40653544501401484,103.0,0.002250188961625099,84.0,0.005558677949011326,0.0,22.61904761904762,0.0,0.03312363314376961,5.984355612009659,5.312242735632573e-06,5.0
312.0,40.0,2.0,27.0,2.0,56.0,0.0028254541102796793,2534.4796907168347,56.0,0.0762117519043386,75.0,0.0004423090722411871,56.0,0.0012070639058947563,0.0,33.92857142857143,0.0,0.03707373258951198,6.387963276364779,1.1147728513415688e-06,2.0
312.0,40.0,2.0,27.0,2.0,56.0,0.0028254541102796793,2534.4796907168347,56.0,0.04078168189153075,64.0,0.001001205062493682,56.0,0.0015086920466274023,0.0,14.285714285714285,0.0,0.06928243219087168,2.8220533596208313,1.1147884347549212e-06,5.0
313.0,40.0,2.0,28.0,3.0,56.0,0.0041530129965394735,2534.4796907168347,56.0,0.08972050994634628,75.0,0.0004981630481779575,56.0,0.0013978949282318354,0.0,33.92857142857143,0.0,0.04628833472996324,8.336654056797691,1.6385477462735313e-06,2.0
313.0,40.0,2.0,28.0,3.0,56.0,0.0041530129965394735,2534.4796907168347,56.0,0.19723919918760657,70.0,0.001111615914851427,56.0,0.0029246381018310785,0.0,25.0,0.0,0.021055718202289405,3.7360143382748743,1.6384782405689348e-06,5.0
314.0,60.0,3.0,46.0,2.0,84.0,0.004668952897191048,2534.4796907168347,84.0,0.15109355398453772,109.0,0.0007711469661444426,84.0,0.001939962850883603,0.0,29.761904761904763,0.0,0.030901072706707586,6.054556527058309,1.8420643062355315e-06,2.0
314.0,60.0,3.0,46.0,2.0,84.0,0.004668952897191048,2534.4796907168347,84.0,0.19127541594207287,103.0,0.0016531229484826326,84.0,0.0032930730376392603,0.0,22.61904761904762,0.0,0.024409581723795728,2.824322837860658,1.8420351041912981e-06,5.0
