seed,T,D,N,K,exact_cost,exact_s,train_s,guided_learned_cost,guided_learned_s,guided_zero_cost,guided_zero_s,guided_price_cost,guided_price_s,gap_learned_pct,gap_zero_pct,gap_price_pct,speedup_learned,speedup_zero,speedup_learned_incl_train,beam
300.0,40.0,2.0,28.0,2.0,56.0,0.005023130914196372,48.41895201290026,56.0,0.008128389017656446,75.0,0.000697046983987093,56.0,0.0016792579554021358,0.0,33.92857142857143,0.0,0.6179737341907667,7.206301769594034,0.00010372566077713482,2.0
300.0,40.0,2.0,28.0,2.0,56.0,0.005023130914196372,48.41895201290026,56.0,0.00916783302091062,67.0,0.0014308150857686996,56.0,0.0026406259275972843,0.0,19.642857142857142,0.0,0.5479082028151332,3.5106779095061857,0.0001037234344463084,5.0
301.0,40.0,2.0,25.0,3.0,56.0,0.056893636006861925,48.41895201290026,56.0,0.018169421004131436,75.0,0.0010960360523313284,56.0,0.0028552659787237644,0.0,33.92857142857143,0.0,3.13128503070765,51.9085443273933,0.0011745874718112016,2.0
301.0,40.0,2.0,25.0,3.0,56.0,0.056893636006861925,48.41895201290026,56.0,0.018710320815443993,70.0,0.0014247498475015163,56.0,0.003882870078086853,0.0,25.0,0.0,3.0407621851091093,39.93236855342171,0.0011745743552793282,5.0
302.0,80.0,4.0,51.0,4.0,112.0,0.024378490867093205,48.41895201290026,112.0,0.01853060000576079,139.0,0.0008563988376408815,112.0,0.0026249359361827374,0.0,24.107142857142858,0.0,1.3155802218770265,28.466282058775953,0.0005032980566293433,2.0
302.0,80.0,4.0,51.0,4.0,112.0,0.024378490867093205,48.41895201290026,112.0,0.03519118600524962,137.0,0.0018192969728261232,112.0,0.005620898911729455,0.0,22.321428571428573,0.0,0.6927442247458373,13.399951317031705,0.0005031250014476341,5.0
303.0,60.0,3.0,26.0,6.0,84.0,0.03419902897439897,48.41895201290026,84.0,0.014106904156506062,109.0,0.0009300790261477232,84.0,0.0025704100262373686,0.0,29.761904761904763,0.0,2.4242759853604365,36.77002492578215,0.0007061092100948228,2.0
303.0,60.0,3.0,26.0,6.0,84.0,0.03419902897439897,48.41895201290026,84.0,0.028553824871778488,103.0,0.0019764371681958437,84.0,0.005748183000832796,0.0,22.61904761904762,0.0,1.1977039548281319,17.303372717695325,0.0007058986501578733,5.0
304.0,80.0,4.0,43.0,5.0,112.0,0.03274639998562634,48.41895201290026,112.0,0.019515495048835874,139.0,0.0009938371367752552,112.0,0.04630665900185704,0.0,24.107142857142858,0.0,1.677969219006807,32.94946301954458,0.0006760412058918342,2.0
304.0,80.0,4.0,43.0,5.0,112.0,0.03274639998562634,48.41895201290026,112.0,0.04081492288969457,137.0,0.0022080568596720695,112.0,0.00631647789850831,0.0,22.321428571428573,0.0,0.8023143905998786,14.830415187084306,0.0006757440668052715,5.0
305.0,40.0,2.0,29.0,3.0,56.0,0.003618589136749506,48.41895201290026,56.0,0.006526987999677658,75.0,0.000368212116882205,56.0,0.001049855025485158,0.0,33.92857142857143,0.0,0.5544041350969565,9.827458062460044,7.472490125874146e-05,2.0
305.0,40.0,2.0,29.0,3.0,56.0,0.003618589136749506,48.41895201290026,56.0,0.008730394998565316,70.0,0.0009176288731396198,56.0,0.0020086709409952164,0.0,25.0,0.0,0.4144817201677766,3.9434124651818006,7.472150135682095e-05,5.0
306.0,80.0,4.0,22.0,7.0,112.0,0.035010518971830606,48.41895201290026,116.0,0.016085501993075013,139.0,0.0014238848816603422,112.0,0.003935083979740739,3.571428571428571,24.107142857142858,0.0,2.1765263519225586,24.588026337498626,0.0007228345587853666,2.0
306.0,80.0,4.0,22.0,7.0,112.0,0.035010518971830606,48.41895201290026,114.0,0.03402779600583017,137.0,0.002975369105115533,112.0,0.008493500063195825,1.7857142857142856,22.321428571428573,0.0,1.0288800063874857,11.766781778985756,0.0007225668908271223,5.0
307.0,80.0,4.0,45.0,5.0,112.0,0.03538068593479693,48.41895201290026,112.0,0.019130778964608908,139.0,0.0010119229555130005,112.0,0.00283884909003973,0.0,24.107142857142858,0.0,1.849411673212556,34.96381393666525,0.0007304311792608579,2.0
307.0,80.0,4.0,45.0,5.0,112.0,0.03538068593479693,48.41895201290026,112.0,0.040227789897471666,137.0,0.0021425290033221245,112.0,0.006147559965029359,0.0,22.321428571428573,0.0,0.8795085691998362,16.513515513646244,0.0007301131814194318,5.0
308.0,60.0,3.0,39.0,4.0,84.0,0.00866790278814733,48.41895201290026,84.0,0.012035280931741,109.0,0.0006249279249459505,84.0,0.0018329310696572065,0.0,29.761904761904763,0.0,0.7202077655941721,13.870243978770848,0.0001789743152572742,2.0
308.0,60.0,3.0,39.0,4.0,84.0,0.00866790278814733,48.41895201290026,84.0,0.02198861096985638,103.0,0.0013329030480235815,84.0,0.00385661399923265,0.0,22.61904761904762,0.0,0.39419965181201916,6.503025708433956,0.00017893754077673855,5.0
309.0,60.0,3.0,26.0,6.0,84.0,0.022338564973324537,48.41895201290026,84.0,0.014971469063311815,109.0,0.0009173499420285225,84.0,0.0026275620330125093,0.0,29.761904761904763,0.0,1.4920756860170847,24.35119244018002,0.00046121733213794354,2.0
309.0,60.0,3.0,26.0,6.0,84.0,0.022338564973324537,48.41895201290026,84.0,0.03317240485921502,103.0,0.0038929551374167204,84.0,0.009331404929980636,0.0,22.61904761904762,0.0,0.6734080651713458,5.738202518343923,0.00046104407684416485,5.0
310.0,40.0,2.0,26.0,4.0,56.0,0.008974511874839664,48.41895201290026,56.0,0.012928500073030591,75.0,0.0009589889086782932,56.0,0.002130853943526745,0.0,33.92857142857143,0.0,0.6941649707347631,9.358306226094523,0.00018530174297972364,2.0
310.0,40.0,2.0,26.0,4.0,56.0,0.008974511874839664,48.41895201290026,56.0,0.017935682088136673,72.0,0.00094384397380054,56.0,0.002358286874368787,0.0,28.57142857142857,0.0,0.5003719306987349,9.508469751311061,0.00018528258734031388,5.0
311.0,60.0,3.0,24.0,5.0,84.0,0.01263939798809588,48.41895201290026,84.0,0.010965619003400207,109.0,0.0007966500706970692,84.0,0.0024665570817887783,0.0,29.761904761904763,0.0,1.1526388053585181,15.865683633262469,0.0002609832641914212,2.0
