seed,T,D,N,K,exact_cost,exact_s,train_s,guided_learned_cost,guided_learned_s,guided_zero_cost,guided_zero_s,guided_price_cost,guided_price_s,gap_learned_pct,gap_zero_pct,gap_price_pct,speedup_learned,speedup_zero,speedup_learned_incl_train,beam
300.0,40.0,2.0,28.0,2.0,56.0,0.043729390017688274,211.02141819498502,56.0,0.007692829938605428,75.0,0.0007041029166430235,56.0,0.0017700151074677706,0.0,33.92857142857143,0.0,5.684434774547431,62.10653156526952,0.0002072197044535889,2.0
300.0,40.0,2.0,28.0,2.0,56.0,0.043729390017688274,211.02141819498502,56.0,0.017632065108045936,67.0,0.001518073957413435,56.0,0.0022221868857741356,0.0,19.642857142857142,0.0,2.4801059745255536,28.805836371896163,0.00020720994509686432,5.0
301.0,40.0,2.0,25.0,3.0,56.0,0.005160439992323518,211.02141819498502,56.0,0.006447555962949991,75.0,0.0005908471066504717,56.0,0.0012973952107131481,0.0,33.92857142857143,0.0,0.8003714930087135,8.733968456879127,2.4453832075493736e-05,2.0
301.0,40.0,2.0,25.0,3.0,56.0,0.005160439992323518,211.02141819498502,56.0,0.01173109095543623,70.0,0.0010016318410634995,56.0,0.0024312350433319807,0.0,25.0,0.0,0.43989429558826765,5.152032693813261,2.445321983671557e-05,5.0
302.0,80.0,4.0,51.0,4.0,112.0,0.019655468873679638,211.02141819498502,112.0,0.01636214111931622,139.0,0.0008541750721633434,112.0,0.0025483970530331135,0.0,24.107142857142858,0.0,1.2012773102461205,23.01105419044696,9.313720435448013e-05,2.0
302.0,80.0,4.0,51.0,4.0,112.0,0.019655468873679638,211.02141819498502,112.0,0.03380867699161172,137.0,0.0018223838414996862,112.0,0.0056139768566936255,0.0,22.321428571428573,0.0,0.5813735000206119,10.785581185522721,9.312950531948868e-05,5.0
303.0,60.0,3.0,26.0,6.0,84.0,0.02491203509271145,211.02141819498502,84.0,0.014561511809006333,109.0,0.0009176600724458694,84.0,0.0025205390993505716,0.0,29.761904761904763,0.0,1.7108137822134162,27.14734555935575,0.00011804638776441513,2.0
303.0,60.0,3.0,26.0,6.0,84.0,0.02491203509271145,211.02141819498502,84.0,0.030561448074877262,103.0,0.00197298894636333,84.0,0.005338061833754182,0.0,22.61904761904762,0.0,0.8151457689987583,12.626545697901669,0.00011803743861983073,5.0
304.0,80.0,4.0,43.0,5.0,112.0,0.032539000967517495,211.02141819498502,112.0,0.01796546787954867,139.0,0.0009855609387159348,112.0,0.002876630984246731,0.0,24.107142857142858,0.0,1.8111969688559508,33.01571692757206,0.00015418449581666024,2.0
304.0,80.0,4.0,43.0,5.0,112.0,0.032539000967517495,211.02141819498502,112.0,0.03647327795624733,137.0,0.0021619698964059353,112.0,0.006274096900597215,0.0,22.321428571428573,0.0,0.8921326184762083,15.050626292998075,0.0001541709752733371,5.0
305.0,40.0,2.0,29.0,3.0,56.0,0.003740238957107067,211.02141819498502,56.0,0.005015988135710359,75.0,0.0003656719345599413,56.0,0.001099937129765749,0.0,33.92857142857143,0.0,0.745663437773937,10.228400387380464,1.772403050634609e-05,2.0
305.0,40.0,2.0,29.0,3.0,56.0,0.003740238957107067,211.02141819498502,56.0,0.00865487800911069,70.0,0.0008971670176833868,56.0,0.0020325039513409138,0.0,25.0,0.0,0.4321538620382457,4.168943890475262,1.7723724882630066e-05,5.0
306.0,80.0,4.0,22.0,7.0,112.0,0.036150306928902864,211.02141819498502,112.0,0.022254863055422902,139.0,0.0014340269844979048,112.0,0.003900907002389431,0.0,24.107142857142858,0.0,1.624377864688501,25.208944684928753,0.00017129301440352084,2.0
306.0,80.0,4.0,22.0,7.0,112.0,0.036150306928902864,211.02141819498502,112.0,0.0434926429297775,137.0,0.0029318209271878004,112.0,0.008371669799089432,0.0,22.321428571428573,0.0,0.8311821148066478,12.330325700887265,0.0001712757785526185,5.0
307.0,80.0,4.0,45.0,5.0,112.0,0.03522891993634403,211.02141819498502,112.0,0.01738008693791926,139.0,0.0009464570321142673,112.0,0.0027716129552572966,0.0,24.107142857142858,0.0,2.0269702943477697,37.22189041973411,0.00016693101090010164,2.0
307.0,80.0,4.0,45.0,5.0,112.0,0.03522891993634403,211.02141819498502,112.0,0.03718040022067726,137.0,0.0021052779629826546,112.0,0.006157920928671956,0.0,22.321428571428573,0.0,0.9475131985467993,16.733619291978634,0.00016691535038527576,5.0
308.0,60.0,3.0,39.0,4.0,84.0,0.00862903892993927,211.02141819498502,84.0,0.011967530008405447,109.0,0.0006330010946840048,84.0,0.0017965699080377817,0.0,29.761904761904763,0.0,0.7210375845206678,13.631949458550148,4.088944931767402e-05,2.0
308.0,60.0,3.0,39.0,4.0,84.0,0.00862903892993927,211.02141819498502,84.0,0.023582481779158115,103.0,0.0013372721150517464,84.0,0.0038820060435682535,0.0,22.61904761904762,0.0,0.36590885602063733,6.452717313712449,4.088719894936283e-05,5.0
309.0,60.0,3.0,26.0,6.0,84.0,0.02187254815362394,211.02141819498502,84.0,0.015631677117198706,109.0,0.0008877858053892851,84.0,0.002497656038030982,0.0,29.761904761904763,0.0,1.399245134711664,24.63719066113368,0.00010364316676564456,2.0
309.0,60.0,3.0,26.0,6.0,84.0,0.02187254815362394,211.02141819498502,84.0,0.030616836855188012,103.0,0.0021883209701627493,84.0,0.005196458892896771,0.0,22.61904761904762,0.0,0.7143960774614653,9.99512797795711,0.00010363580787232946,5.0
310.0,40.0,2.0,26.0,4.0,56.0,0.004967142827808857,211.02141819498502,56.0,0.005778072867542505,75.0,0.000533947953954339,56.0,0.0011563680600374937,0.0,33.92857142857143,0.0,0.8596538918211067,9.302672275496024,2.3537927412465656e-05,2.0
310.0,40.0,2.0,26.0,4.0,56.0,0.004967142827808857,211.02141819498502,56.0,0.01106774597428739,72.0,0.0009173478465527296,56.0,0.0023882880341261625,0.0,28.57142857142857,0.0,0.44879443739931624,5.41467759092117,2.3537337418270843e-05,5.0
311.0,60.0,3.0,24.0,5.0,84.0,0.012378677958622575,211.02141819498502,84.0,0.013104442041367292,109.0,0.0007877401076257229,84.0,0.0024497450795024633,0.0,29.761904761904763,0.0,0.9446169413048132,15.714164911486298,5.8657123033436396e-05,2.0
311.0,60.0,3.0,24.0,5.0,84.0,0.012378677958622575,211.02141819498502,84.0,0.025953328935429454,103.0,0.0020014930050820112,84.0,0.005225667031481862,0.0,22.61904761904762,0.0,0.47695915962919777,6.184722068571685,5.865355189803705e-05,5.0
312.0,40.0,2.0,27.0,2.0,56.0,0.0027836060617119074,211.02141819498502,56.0,0.004920511972159147,75.0,0.00034886598587036133,56.0,0.0011554849334061146,0.0,33.92857142857143,0.0,0.5657147218545321,7.979012498932171,1.3190799209085348e-05,2.0
312.0,40.0,2.0,27.0,2.0,56.0,0.0027836060617119074,211.02141819498502,56.0,0.005336766829714179,64.0,0.00081035983748734,56.0,0.0012788770254701376,0.0,14.285714285714285,0.0,0.5215903468394532,3.435024705003837,1.319077318994741e-05,5.0
313.0,40.0,2.0,28.0,3.0,56.0,0.0039838391821831465,211.02141819498502,56.0,0.005603470839560032,75.0,0.00043496000580489635,56.0,0.0011130350176244974,0.0,33.92857142857143,0.0,0.7109592065791754,9.159093086756393,1.8878336768131158e-05,2.0
313.0,40.0,2.0,28.0,3.0,56.0,0.0039838391821831465,211.02141819498502,56.0,0.011878532124683261,70.0,0.0008926498703658581,56.0,0.002308460883796215,0.0,25.0,0.0,0.3353814377371459,4.462935933156351,1.887777542202124e-05,5.0
314.0,60.0,3.0,46.0,2.0,84.0,0.00453838799148798,211.02141819498502,84.0,0.008943715132772923,109.0,0.0006094181444495916,84.0,0.0015006600879132748,0.0,29.761904761904763,0.0,0.5074387907165925,7.447083800871924,2.1505853235568887e-05,2.0
314.0,60.0,3.0,46.0,2.0,84.0,0.00453838799148798,211.02141819498502,84.0,0.011535390047356486,103.0,0.0011440478265285492,84.0,0.0025706279557198286,0.0,22.61904761904762,0.0,0.39343168916321314,3.9669565259863955,2.1505589124303795e-05,5.0
315.0,60.0,3.0,42.0,4.0,84.0,0.007820777827873826,211.02141819498502,84.0,0.01136062084697187,109.0,0.0007582588586956263,84.0,0.0017130488995462656,0.0,29.761904761904763,0.0,0.6884111293933751,10.314126552147775,3.705954056880902e-05,2.0
315.0,60.0,3.0,42.0,4.0,84.0,0.007820777827873826,211.02141819498502,84.0,0.01908312481828034,103.0,0.0015205631498247385,84.0,0.00380929303355515,0.0,22.61904761904762,0.0,0.40982689692319424,5.143342996820129,3.70581844667934e-05,5.0
316.0,40.0,2.0,32.0,1.0,56.0,0.0017529448959976435,211.02141819498502,56.0,0.002402020152658224,71.0,0.0003308539744466543,56.0,0.0005767641123384237,0.0,26.785714285714285,0.0,0.7297794292265726,5.298243428779732,8.306857937698813e-06,2.0
316.0,40.0,2.0,32.0,1.0,56.0,0.0017529448959976435,211.02141819498502,56.0,0.0005393228493630886,56.0,0.0005421871319413185,56.0,0.0005462788976728916,0.0,0.0,0.0,3.250270034113662,3.233099409278062,8.306931262589082e-06,5.0
317.0,40.0,2.0,32.0,1.0,56.0,0.0017081638798117638,211.02141819498502,56.0,0.0024086309131234884,71.0,0.00032430910505354404,56.0,0.00058216811157763,0.0,26.785714285714285,0.0,0.7091845705810668,5.26708579313474,8.094649336546518e-06,2.0
317.0,40.0,2.0,32.0,1.0,56.0,0.0017081638798117638,211.02141819498502,56.0,0.00054411799646914,56.0,0.0005581649020314217,56.0,0.0005523599684238434,0.0,0.0,0.0,3.139326195597802,3.0603211946773454,8.094720857908932e-06,5.0
318.0,40.0,2.0,32.0,1.0,56.0,0.0017093149945139885,211.02141819498502,56.0,0.0023812081199139357,71.0,0.00031980592757463455,56.0,0.0005731089040637016,0.0,26.785714285714285,0.0,0.7178351947564199,5.344850883400459,8.100105293094434e-06,2.0
318.0,40.0,2.0,32.0,1.0,56.0,0.0017093149945139885,211.02141819498502,56.0,0.0005508200265467167,56.0,0.0005426900461316109,56.0,0.0005341789219528437,0.0,0.0,0.0,3.103218677850698,3.1497076585396826,8.100175552775703e-06,5.0
319.0,80.0,4.0,28.0,6.0,112.0,0.03527682204730809,211.02141819498502,112.0,0.020687172189354897,139.0,0.0012132308911532164,112.0,0.003542081918567419,0.0,24.107142857142858,0.0,1.7052510475772353,29.07675884660033,0.00016715537397588465,2.0
319.0,80.0,4.0,28.0,6.0,112.0,0.03527682204730809,211.02141819498502,112.0,0.043621083023026586,137.0,0.0025524129159748554,112.0,0.007433719001710415,0.0,22.321428571428573,0.0,0.8087103666978247,13.820969885601226,0.00016713721120266913,5.0
320.0,40.0,2.0,30.0,2.0,56.0,0.0026850970461964607,211.02141819498502,56.0,0.0046627819538116455,75.0,0.00030977907590568066,56.0,0.0009980478789657354,0.0,33.92857142857143,0.0,0.5758573042433385,8.667780541168636,1.2724005647860613e-05,2.0
320.0,40.0,2.0,30.0,2.0,56.0,0.0026850970461964607,211.02141819498502,56.0,0.006799842929467559,69.0,0.0007621960248798132,56.0,0.001634364016354084,0.0,23.214285714285715,0.0,0.39487633376947856,3.5228431513006906,1.2723876793169156e-05,5.0
321.0,60.0,3.0,39.0,4.0,84.0,0.007947915000841022,211.02141819498502,84.0,0.009566234890371561,109.0,0.0006035610567778349,84.0,0.0017410640139132738,0.0,29.761904761904763,0.0,0.8308300069905891,13.16836948240445,3.7662313059445906e-05,2.0
321.0,60.0,3.0,39.0,4.0,84.0,0.007947915000841022,211.02141819498502,84.0,0.020978965098038316,103.0,0.0015607690438628197,84.0,0.0038217389956116676,0.0,22.61904761904762,0.0,0.3788516241720717,5.092306918882987,3.7660276360546876e-05,5.0
322.0,40.0,2.0,24.0,2.0,56.0,0.0025758850388228893,211.02141819498502,56.0,0.0044587841257452965,75.0,0.00034411996603012085,56.0,0.0009365971200168133,0.0,33.92857142857143,0.0,0.5777101932227597,7.4854274471171545,1.2206488965700987e-05,2.0
322.0,40.0,2.0,24.0,2.0,56.0,0.0025758850388228893,211.02141819498502,56.0,0.006415956187993288,66.0,0.000703711062669754,56.0,0.0017808449920266867,0.0,17.857142857142858,0.0,0.40148108299794144,3.6604299341983366,1.2206375756942161e-05,5.0
323.0,80.0,4.0,31.0,6.0,112.0,0.05031658289954066,211.02141819498502,112.0,0.021208440884947777,139.0,0.0011768711265176535,112.0,0.0034445400815457106,0.0,24.107142857142858,0.0,2.372479107375203,42.754539359315224,0.00023841905164664293,2.0
323.0,80.0,4.0,31.0,6.0,112.0,0.05031658289954066,211.02141819498502,112.0,0.049316115910187364,137.0,0.0025663799606263638,112.0,0.007588130189105868,0.0,22.321428571428573,0.0,1.0202868164065335,19.60605353513598,0.00023838730207583964,5.0
324.0,60.0,3.0,27.0,5.0,84.0,0.014236739138141274,211.02141819498502,84.0,0.014032260980457067,109.0,0.0008017600048333406,84.0,0.0023002210073173046,0.0,29.761904761904763,0.0,1.0145720036114627,17.756858726197773,6.746136304294478e-05,2.0
324.0,60.0,3.0,27.0,5.0,84.0,0.014236739138141274,211.02141819498502,84.0,0.0351156429387629,103.0,0.0017876490019261837,84.0,0.0047656879760324955,0.0,22.61904761904762,0.0,0.4054244190535907,7.963945451708502,6.745462402540006e-05,5.0
325.0,40.0,2.0,26.0,3.0,56.0,0.004169513005763292,211.02141819498502,56.0,0.005921014118939638,75.0,0.0003708489239215851,56.0,0.0010993999894708395,0.0,33.92857142857143,0.0,0.7041889990476813,11.243157892093341,1.9758165086049736e-05,2.0
325.0,40.0,2.0,26.0,3.0,56.0,0.004169513005763292,211.02141819498502,56.0,0.011505102040246129,71.0,0.0008000910747796297,56.0,0.0022754929959774017,0.0,26.785714285714285,0.0,0.3624055650421762,5.211297984934662,1.975764227032373e-05,5.0
326.0,40.0,2.0,20.0,5.0,56.0,0.0059781118761748075,211.02141819498502,56.0,0.00711600505746901,75.0,0.000523165101185441,56.0,0.001396027160808444,0.0,33.92857142857143,0.0,0.8400938206051636,11.42681700791775,2.8328452826705953e-05,2.0
326.0,40.0,2.0,20.0,5.0,56.0,0.0059781118761748075,211.02141819498502,56.0,0.013214386068284512,73.0,0.0012109929230064154,56.0,0.002901084953919053,0.0,30.357142857142854,0.0,0.45239421985125067,4.936537417025961,2.8327634204204654e-05,5.0
327.0,60.0,3.0,38.0,3.0,84.0,0.006533753126859665,211.02141819498502,84.0,0.009300603065639734,109.0,0.0006643231026828289,84.0,0.0017085950821638107,0.0,29.761904761904763,0.0,0.7025085449564067,9.835203834509889,3.096114709779408e-05,2.0
