instance_seed,category,N,M,D,K,assign_alpha,assign_uniform_mix,epsilon,loads,u,total_energy,makespan,solve_s,method,beam,prune_factor
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,78.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,549.0,78.0,0.07412044773809612,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,78.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,549.0,78.0,0.19983183173462749,guided,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,77.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,551.0,77.0,0.0731256261933595,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,77.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,551.0,77.0,0.20101029193028808,guided,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,76.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,553.0,72.0,0.071910958038643,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,76.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,553.0,76.0,0.16554657509550452,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,80.0,59;71;62,3;3;3,1050.0,80.0,0.08861452620476484,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,80.0,59;71;62,3;3;3,1050.0,80.0,0.6911152929533273,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,79.0,59;71;62,3;3;3,1056.0,79.0,0.08760679396800697,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,79.0,59;71;62,3;3;3,1056.0,79.0,0.6574099829886109,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,78.0,59;71;62,3;3;3,1062.0,78.0,0.08908856520429254,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,78.0,59;71;62,3;3;3,1062.0,78.0,0.6554802127648145,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,77.0,59;71;62,3;3;3,1074.0,77.0,0.08522739540785551,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,77.0,59;71;62,3;3;3,1074.0,77.0,0.6336402120068669,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,76.0,59;71;62,3;3;3,1086.0,72.0,0.0838556932285428,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,76.0,59;71;62,3;3;3,1086.0,75.0,0.575602940749377,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,71.0,59;71;62,3;3;3,1098.0,71.0,0.07992833573371172,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,71.0,59;71;62,3;3;3,1098.0,71.0,0.3633729568682611,guided,80.0,2.0
100622.0,small,28.0,5.0,2.0,40.0,1.2,0.15,40.0,29;25;36;30;40,2;3;2;3;1,618.0,40.0,0.022351219784468412,exact,80.0,2.0
100622.0,small,28.0,5.0,2.0,40.0,1.2,0.15,40.0,29;25;36;30;40,2;3;2;3;1,618.0,40.0,0.0051680689211934805,guided,80.0,2.0
111980.0,small,42.0,5.0,2.0,40.0,1.2,0.15,40.0,35;24;38;27;36,3;2;2;2;1,608.0,40.0,0.026483359979465604,exact,80.0,2.0
111980.0,small,42.0,5.0,2.0,40.0,1.2,0.15,40.0,35;24;38;27;36,3;2;2;2;1,608.0,40.0,0.01864663092419505,guided,80.0,2.0
111980.0,small,42.0,5.0,2.0,40.0,1.2,0.15,39.0,35;24;38;27;36,3;2;2;2;1,620.0,39.0,0.025741731747984886,exact,80.0,2.0
111980.0,small,42.0,5.0,2.0,40.0,1.2,0.15,39.0,35;24;38;27;36,3;2;2;2;1,620.0,39.0,0.0162220592610538,guided,80.0,2.0
111980.0,small,42.0,5.0,2.0,40.0,1.2,0.15,38.0,35;24;38;27;36,3;2;2;2;1,632.0,38.0,0.026269299443811178,exact,80.0,2.0
111980.0,small,42.0,5.0,2.0,40.0,1.2,0.15,38.0,35;24;38;27;36,3;2;2;2;1,632.0,38.0,0.0168973826803267,guided,80.0,2.0
123242.0,small,51.0,6.0,2.0,40.0,1.2,0.15,40.0,33;32;27;27;35;38,3;2;3;2;1;1,670.0,40.0,0.030787932686507702,exact,80.0,2.0
123242.0,small,51.0,6.0,2.0,40.0,1.2,0.15,40.0,33;32;27;27;35;38,3;2;3;2;1;1,670.0,40.0,0.021790051832795143,guided,80.0,2.0
123242.0,small,51.0,6.0,2.0,40.0,1.2,0.15,39.0,33;32;27;27;35;38,3;2;3;2;1;1,684.0,39.0,0.029739357763901353,exact,80.0,2.0
123242.0,small,51.0,6.0,2.0,40.0,1.2,0.15,39.0,33;32;27;27;35;38,3;2;3;2;1;1,684.0,39.0,0.018903164891526103,guided,80.0,2.0
123242.0,small,51.0,6.0,2.0,40.0,1.2,0.15,38.0,33;32;27;27;35;38,3;2;3;2;1;1,698.0,38.0,0.028830708004534245,exact,80.0,2.0
123242.0,small,51.0,6.0,2.0,40.0,1.2,0.15,38.0,33;32;27;27;35;38,3;2;3;2;1;1,698.0,38.0,0.01635004603303969,guided,80.0,2.0
