instance_seed,category,N,M,D,K,assign_alpha,epsilon,loads,u,total_energy,makespan,solve_s,method,beam,prune_factor
3065590.0,medium,34.0,5.0,6.0,120.0,1.2,92.0,28;48;45;2;87,2;2;2;3;1,556.0,92.0,0.23538689268752933,guided,50.0,2.0
3065590.0,medium,34.0,5.0,6.0,120.0,1.2,91.0,28;48;45;2;87,2;2;2;3;1,558.0,91.0,0.23082797531969845,guided,50.0,2.0
3065590.0,medium,34.0,5.0,6.0,120.0,1.2,90.0,28;48;45;2;87,2;2;2;3;1,560.0,90.0,0.20103385881520808,guided,50.0,2.0
3065590.0,medium,34.0,5.0,6.0,120.0,1.2,89.0,28;48;45;2;87,2;2;2;3;1,562.0,89.0,0.17609732109121978,guided,50.0,2.0
3065590.0,medium,34.0,5.0,6.0,120.0,1.2,88.0,28;48;45;2;87,2;2;2;3;1,564.0,88.0,0.16535054589621723,guided,50.0,2.0
3065590.0,medium,34.0,5.0,6.0,120.0,1.2,87.0,28;48;45;2;87,2;2;2;3;1,566.0,87.0,0.13434857223182917,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,160.0,1;0;70;62;63,3;3;1;1;1,306.0,142.0,0.7776217148639262,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,141.0,1;0;70;62;63,3;3;1;1;1,309.0,124.0,0.71456159488298,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,123.0,1;0;70;62;63,3;3;1;1;1,312.0,123.0,0.6968851981218904,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,122.0,1;0;70;62;63,3;3;1;1;1,315.0,122.0,0.6679770341143012,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,121.0,1;0;70;62;63,3;3;1;1;1,318.0,121.0,0.640919771976769,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,120.0,1;0;70;62;63,3;3;1;1;1,321.0,104.0,0.6305359392426908,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,103.0,1;0;70;62;63,3;3;1;1;1,324.0,103.0,0.6378303172532469,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,102.0,1;0;70;62;63,3;3;1;1;1,327.0,102.0,0.6278377282433212,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,101.0,1;0;70;62;63,3;3;1;1;1,330.0,101.0,0.6173704422544688,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,100.0,1;0;70;62;63,3;3;1;1;1,333.0,88.0,0.5886245830915868,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,87.0,1;0;70;62;63,3;3;1;1;1,333.0,87.0,0.6564496331848204,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,86.0,1;0;70;62;63,3;3;1;1;1,333.0,86.0,0.6259197071194649,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,85.0,1;0;70;62;63,3;3;1;1;1,335.0,85.0,0.6108336609322578,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,84.0,1;0;70;62;63,3;3;1;1;1,337.0,84.0,0.5907564105000347,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,83.0,1;0;70;62;63,3;3;1;1;1,342.0,83.0,0.5789047332946211,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,82.0,1;0;70;62;63,3;3;1;1;1,349.0,82.0,0.5488506755791605,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,81.0,1;0;70;62;63,3;3;1;1;1,354.0,81.0,0.5131406725849956,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,80.0,1;0;70;62;63,3;3;1;1;1,359.0,80.0,0.4881696340162307,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,79.0,1;0;70;62;63,3;3;1;1;1,361.0,79.0,0.47485753800719976,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,78.0,1;0;70;62;63,3;3;1;1;1,365.0,78.0,0.45901892706751823,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,77.0,1;0;70;62;63,3;3;1;1;1,369.0,77.0,0.4402857490349561,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,76.0,1;0;70;62;63,3;3;1;1;1,375.0,75.0,0.4201343811582774,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,74.0,1;0;70;62;63,3;3;1;1;1,375.0,74.0,0.37446237774565816,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,73.0,1;0;70;62;63,3;3;1;1;1,375.0,73.0,0.3272730098105967,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,72.0,1;0;70;62;63,3;3;1;1;1,377.0,72.0,0.246300590923056,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,71.0,1;0;70;62;63,3;3;1;1;1,383.0,71.0,0.23357597086578608,guided,50.0,2.0
5115841.0,medium,35.0,5.0,8.0,160.0,1.2,70.0,1;0;70;62;63,3;3;1;1;1,387.0,70.0,0.20267850765958428,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,180.0,5;50;44;67;91,2;1;1;1;1,397.0,164.0,0.625814794562757,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,163.0,5;50;44;67;91,2;1;1;1;1,398.0,163.0,0.6044100201688707,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,162.0,5;50;44;67;91,2;1;1;1;1,399.0,162.0,0.6024336186237633,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,161.0,5;50;44;67;91,2;1;1;1;1,400.0,161.0,0.5824753988999873,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,160.0,5;50;44;67;91,2;1;1;1;1,401.0,144.0,0.5496573676355183,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,143.0,5;50;44;67;91,2;1;1;1;1,402.0,143.0,0.5169663161505014,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,142.0,5;50;44;67;91,2;1;1;1;1,403.0,142.0,0.5328602059744298,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,141.0,5;50;44;67;91,2;1;1;1;1,405.0,141.0,0.5203548122663051,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,140.0,5;50;44;67;91,2;1;1;1;1,407.0,124.0,0.508149669971317,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,123.0,5;50;44;67;91,2;1;1;1;1,409.0,123.0,0.49322423804551363,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,122.0,5;50;44;67;91,2;1;1;1;1,412.0,122.0,0.48830322502180934,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,121.0,5;50;44;67;91,2;1;1;1;1,416.0,121.0,0.48006476694718003,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,120.0,5;50;44;67;91,2;1;1;1;1,419.0,111.0,0.47474692412652075,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,110.0,5;50;44;67;91,2;1;1;1;1,429.0,110.0,0.4458703629206866,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,109.0,5;50;44;67;91,2;1;1;1;1,423.0,109.0,0.4474523651879281,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,108.0,5;50;44;67;91,2;1;1;1;1,425.0,108.0,0.48144312272779644,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,107.0,5;50;44;67;91,2;1;1;1;1,427.0,107.0,0.45144269219599664,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,106.0,5;50;44;67;91,2;1;1;1;1,429.0,106.0,0.4387114620767534,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,105.0,5;50;44;67;91,2;1;1;1;1,431.0,105.0,0.41664295410737395,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,104.0,5;50;44;67;91,2;1;1;1;1,433.0,104.0,0.4436943759210408,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,103.0,5;50;44;67;91,2;1;1;1;1,438.0,103.0,0.3783430487383157,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,102.0,5;50;44;67;91,2;1;1;1;1,444.0,102.0,0.3703410201705992,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,101.0,5;50;44;67;91,2;1;1;1;1,450.0,101.0,0.3463707631453872,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,100.0,5;50;44;67;91,2;1;1;1;1,456.0,100.0,0.3229298172518611,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,99.0,5;50;44;67;91,2;1;1;1;1,458.0,99.0,0.29393079224973917,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,98.0,5;50;44;67;91,2;1;1;1;1,460.0,98.0,0.268786285771057,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,97.0,5;50;44;67;91,2;1;1;1;1,462.0,97.0,0.2578725900966674,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,96.0,5;50;44;67;91,2;1;1;1;1,464.0,96.0,0.24365035281516612,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,95.0,5;50;44;67;91,2;1;1;1;1,464.0,95.0,0.22159798187203705,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,94.0,5;50;44;67;91,2;1;1;1;1,464.0,94.0,0.20716998004354537,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,93.0,5;50;44;67;91,2;1;1;1;1,464.0,93.0,0.1901015026960522,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,92.0,5;50;44;67;91,2;1;1;1;1,464.0,92.0,0.17932375124655664,guided,50.0,2.0
5219563.0,medium,40.0,5.0,9.0,180.0,1.2,91.0,5;50;44;67;91,2;1;1;1;1,466.0,91.0,0.13538569421507418,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,180.0,9;67;79;18;35,2;1;1;2;1,357.0,163.0,0.6486997718457133,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,162.0,9;67;79;18;35,2;1;1;2;1,358.0,162.0,0.6292060161940753,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,161.0,9;67;79;18;35,2;1;1;2;1,359.0,161.0,0.598821256076917,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,160.0,9;67;79;18;35,2;1;1;2;1,360.0,144.0,0.5874387708026916,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,143.0,9;67;79;18;35,2;1;1;2;1,361.0,143.0,0.5789651449304074,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,142.0,9;67;79;18;35,2;1;1;2;1,363.0,142.0,0.5575931882485747,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,141.0,9;67;79;18;35,2;1;1;2;1,365.0,141.0,0.554172903066501,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,140.0,9;67;79;18;35,2;1;1;2;1,367.0,124.0,0.5340430026408285,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,123.0,9;67;79;18;35,2;1;1;2;1,369.0,123.0,0.527367850067094,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,122.0,9;67;79;18;35,2;1;1;2;1,371.0,122.0,0.5205922918394208,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,121.0,9;67;79;18;35,2;1;1;2;1,373.0,121.0,0.5100356689654291,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,120.0,9;67;79;18;35,2;1;1;2;1,375.0,104.0,0.4951382151339203,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,103.0,9;67;79;18;35,2;1;1;2;1,377.0,103.0,0.5046288592275232,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,102.0,9;67;79;18;35,2;1;1;2;1,380.0,102.0,0.5167039269581437,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,101.0,9;67;79;18;35,2;1;1;2;1,383.0,101.0,0.474525498226285,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,100.0,9;67;79;18;35,2;1;1;2;1,386.0,99.0,0.4677691834513098,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,98.0,9;67;79;18;35,2;1;1;2;1,388.0,98.0,0.4483401251491159,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,97.0,9;67;79;18;35,2;1;1;2;1,390.0,97.0,0.444972466211766,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,96.0,9;67;79;18;35,2;1;1;2;1,392.0,92.0,0.4364691146183759,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,91.0,9;67;79;18;35,2;1;1;2;1,398.0,91.0,0.3962626822758466,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,90.0,9;67;79;18;35,2;1;1;2;1,398.0,90.0,0.39920709701254964,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,89.0,9;67;79;18;35,2;1;1;2;1,398.0,89.0,0.3799433459062129,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,88.0,9;67;79;18;35,2;1;1;2;1,400.0,88.0,0.35812551295384765,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,87.0,9;67;79;18;35,2;1;1;2;1,402.0,87.0,0.3396007642149925,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,86.0,9;67;79;18;35,2;1;1;2;1,404.0,86.0,0.3163194509688765,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,85.0,9;67;79;18;35,2;1;1;2;1,406.0,85.0,0.2986729221884161,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,84.0,9;67;79;18;35,2;1;1;2;1,408.0,84.0,0.28533381479792297,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,83.0,9;67;79;18;35,2;1;1;2;1,415.0,83.0,0.27741525578312576,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,82.0,9;67;79;18;35,2;1;1;2;1,422.0,82.0,0.2608214048668742,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,81.0,9;67;79;18;35,2;1;1;2;1,427.0,81.0,0.24218358425423503,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,80.0,9;67;79;18;35,2;1;1;2;1,434.0,80.0,0.2270906560588628,guided,50.0,2.0
8711124.0,medium,34.0,5.0,9.0,180.0,1.2,79.0,9;67;79;18;35,2;1;1;2;1,438.0,79.0,0.1875366976018995,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,160.0,59;22;34;80;51,1;2;2;1;1,444.0,144.0,0.38338326988741755,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,143.0,59;22;34;80;51,1;2;2;1;1,444.0,143.0,0.366792734246701,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,142.0,59;22;34;80;51,1;2;2;1;1,446.0,142.0,0.35538748395629227,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,141.0,59;22;34;80;51,1;2;2;1;1,448.0,141.0,0.3568940698169172,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,140.0,59;22;34;80;51,1;2;2;1;1,450.0,124.0,0.3395435716956854,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,123.0,59;22;34;80;51,1;2;2;1;1,452.0,123.0,0.32900710217654705,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,122.0,59;22;34;80;51,1;2;2;1;1,454.0,122.0,0.3196621900424361,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,121.0,59;22;34;80;51,1;2;2;1;1,458.0,121.0,0.3172460230998695,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,120.0,59;22;34;80;51,1;2;2;1;1,460.0,107.0,0.30614655325189233,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,106.0,59;22;34;80;51,1;2;2;1;1,460.0,106.0,0.3300242628902197,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,105.0,59;22;34;80;51,1;2;2;1;1,460.0,104.0,0.3078264528885484,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,103.0,59;22;34;80;51,1;2;2;1;1,462.0,103.0,0.2867867879103869,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,102.0,59;22;34;80;51,1;2;2;1;1,466.0,102.0,0.27444052416831255,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,101.0,59;22;34;80;51,1;2;2;1;1,473.0,101.0,0.2711235242895782,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,100.0,59;22;34;80;51,1;2;2;1;1,480.0,100.0,0.2660042748320848,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,99.0,59;22;34;80;51,1;2;2;1;1,480.0,98.0,0.255514629650861,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,97.0,59;22;34;80;51,1;2;2;1;1,482.0,97.0,0.2449423996731639,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,96.0,59;22;34;80;51,1;2;2;1;1,484.0,92.0,0.2377982409670949,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,91.0,59;22;34;80;51,1;2;2;1;1,486.0,91.0,0.19713959214277565,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,90.0,59;22;34;80;51,1;2;2;1;1,488.0,90.0,0.17561411764472723,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,89.0,59;22;34;80;51,1;2;2;1;1,490.0,89.0,0.1583774273749441,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,88.0,59;22;34;80;51,1;2;2;1;1,492.0,88.0,0.14762947196140885,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,87.0,59;22;34;80;51,1;2;2;1;1,494.0,87.0,0.13740629702806473,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,86.0,59;22;34;80;51,1;2;2;1;1,496.0,86.0,0.1245422400534153,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,85.0,59;22;34;80;51,1;2;2;1;1,498.0,85.0,0.12221068236976862,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,84.0,59;22;34;80;51,1;2;2;1;1,500.0,84.0,0.10898773744702339,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,83.0,59;22;34;80;51,1;2;2;1;1,507.0,83.0,0.0810097202192992,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,82.0,59;22;34;80;51,1;2;2;1;1,514.0,82.0,0.07507411087863147,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,81.0,59;22;34;80;51,1;2;2;1;1,521.0,81.0,0.04130500298924744,guided,50.0,2.0
8251459.0,medium,37.0,5.0,8.0,160.0,1.2,80.0,59;22;34;80;51,1;2;2;1;1,528.0,80.0,0.03409624355845153,guided,50.0,2.0
8341302.0,medium,44.0,5.0,7.0,140.0,1.2,140.0,133;39;39;37;18,1;2;2;2;3,683.0,140.0,0.4680136889219284,guided,50.0,2.0
8341302.0,medium,44.0,5.0,7.0,140.0,1.2,139.0,133;39;39;37;18,1;2;2;2;3,685.0,139.0,0.46154246223159134,guided,50.0,2.0
8341302.0,medium,44.0,5.0,7.0,140.0,1.2,138.0,133;39;39;37;18,1;2;2;2;3,687.0,138.0,0.44561419426463544,guided,50.0,2.0
8341302.0,medium,44.0,5.0,7.0,140.0,1.2,137.0,133;39;39;37;18,1;2;2;2;3,689.0,137.0,0.4258968187496066,guided,50.0,2.0
8341302.0,medium,44.0,5.0,7.0,140.0,1.2,136.0,133;39;39;37;18,1;2;2;2;3,691.0,136.0,0.41681178007274866,guided,50.0,2.0
8341302.0,medium,44.0,5.0,7.0,140.0,1.2,135.0,133;39;39;37;18,1;2;2;2;3,691.0,135.0,0.426444896729663,guided,50.0,2.0
8341302.0,medium,44.0,5.0,7.0,140.0,1.2,134.0,133;39;39;37;18,1;2;2;2;3,691.0,134.0,0.3783339592628181,guided,50.0,2.0
8341302.0,medium,44.0,5.0,7.0,140.0,1.2,133.0,133;39;39;37;18,1;2;2;2;3,691.0,133.0,0.3565107698086649,guided,50.0,2.0
2427660.0,medium,39.0,5.0,6.0,120.0,1.2,120.0,116;36;32;35;41,1;3;3;3;3,875.0,120.0,0.19195011537522078,guided,50.0,2.0
2427660.0,medium,39.0,5.0,6.0,120.0,1.2,119.0,116;36;32;35;41,1;3;3;3;3,877.0,119.0,0.15943891345523298,guided,50.0,2.0
2427660.0,medium,39.0,5.0,6.0,120.0,1.2,118.0,116;36;32;35;41,1;3;3;3;3,879.0,118.0,0.17059705732390285,guided,50.0,2.0
2427660.0,medium,39.0,5.0,6.0,120.0,1.2,117.0,116;36;32;35;41,1;3;3;3;3,881.0,117.0,0.14111905079334974,guided,50.0,2.0
2427660.0,medium,39.0,5.0,6.0,120.0,1.2,116.0,116;36;32;35;41,1;3;3;3;3,886.0,116.0,0.10596345295198262,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,140.0,30;7;21;86;115,2;3;3;1;1,555.0,140.0,0.9541390161029994,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,139.0,30;7;21;86;115,2;3;3;1;1,557.0,139.0,0.9510773331858218,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,138.0,30;7;21;86;115,2;3;3;1;1,559.0,138.0,0.9640527148731053,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,137.0,30;7;21;86;115,2;3;3;1;1,561.0,137.0,0.9594401719514281,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,136.0,30;7;21;86;115,2;3;3;1;1,563.0,136.0,0.9473567691165954,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,135.0,30;7;21;86;115,2;3;3;1;1,563.0,135.0,0.928333783056587,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,134.0,30;7;21;86;115,2;3;3;1;1,567.0,134.0,0.8881644969806075,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,133.0,30;7;21;86;115,2;3;3;1;1,579.0,133.0,0.9027792674023658,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,132.0,30;7;21;86;115,2;3;3;1;1,583.0,132.0,0.8277238772716373,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,131.0,30;7;21;86;115,2;3;3;1;1,583.0,131.0,0.8533969020936638,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,130.0,30;7;21;86;115,2;3;3;1;1,581.0,130.0,0.8345412369817495,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,129.0,30;7;21;86;115,2;3;3;1;1,579.0,129.0,0.8072634048294276,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,128.0,30;7;21;86;115,2;3;3;1;1,581.0,128.0,0.7740490296855569,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,127.0,30;7;21;86;115,2;3;3;1;1,581.0,127.0,0.8244176828302443,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,126.0,30;7;21;86;115,2;3;3;1;1,579.0,126.0,0.7846524696797132,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,125.0,30;7;21;86;115,2;3;3;1;1,579.0,125.0,0.7532472240272909,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,124.0,30;7;21;86;115,2;3;3;1;1,581.0,124.0,0.7127265268936753,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,123.0,30;7;21;86;115,2;3;3;1;1,587.0,123.0,0.7006493294611573,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,122.0,30;7;21;86;115,2;3;3;1;1,593.0,122.0,0.7322280630469322,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,121.0,30;7;21;86;115,2;3;3;1;1,597.0,121.0,0.7166642812080681,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,120.0,30;7;21;86;115,2;3;3;1;1,601.0,120.0,0.6971611420158297,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,119.0,30;7;21;86;115,2;3;3;1;1,603.0,119.0,0.6696084749419242,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,118.0,30;7;21;86;115,2;3;3;1;1,605.0,118.0,0.6498741621617228,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,117.0,30;7;21;86;115,2;3;3;1;1,607.0,117.0,0.6363783809356391,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,116.0,30;7;21;86;115,2;3;3;1;1,609.0,116.0,0.613941217539832,guided,50.0,2.0
7311619.0,medium,40.0,5.0,7.0,140.0,1.2,115.0,30;7;21;86;115,2;3;3;1;1,609.0,115.0,0.5819376311264932,guided,50.0,2.0
1477796.0,medium,40.0,5.0,10.0,200.0,1.2,200.0,33;7;12;174;25,2;3;3;1;2,599.0,200.0,1.4968827918637544,guided,50.0,2.0
1477796.0,medium,40.0,5.0,10.0,200.0,1.2,199.0,33;7;12;174;25,2;3;3;1;2,599.0,199.0,1.4406428339425474,guided,50.0,2.0
1477796.0,medium,40.0,5.0,10.0,200.0,1.2,198.0,33;7;12;174;25,2;3;3;1;2,601.0,198.0,1.386110280174762,guided,50.0,2.0
1477796.0,medium,40.0,5.0,10.0,200.0,1.2,197.0,33;7;12;174;25,2;3;3;1;2,603.0,197.0,1.3979483835864812,guided,50.0,2.0
1477796.0,medium,40.0,5.0,10.0,200.0,1.2,196.0,33;7;12;174;25,2;3;3;1;2,603.0,196.0,1.3853694249410182,guided,50.0,2.0
