instance_seed,category,N,M,D,K,assign_alpha,epsilon,loads,u,total_energy,makespan,solve_s,method,beam,prune_factor
1489298.0,medium,42.0,5.0,7.0,140.0,1.2,124.0,23;48;65;44;123,3;2;2;2;1,835.0,124.0,0.33459003176540136,guided,50.0,2.0
1489298.0,medium,42.0,5.0,7.0,140.0,1.2,123.0,23;48;65;44;123,3;2;2;2;1,840.0,123.0,0.30051160603761673,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,160.0,18;96;50;28;22,2;1;2;2;2,496.0,144.0,0.4694649532902986,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,143.0,18;96;50;28;22,2;1;2;2;2,497.0,143.0,0.4692964390851557,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,142.0,18;96;50;28;22,2;1;2;2;2,500.0,142.0,0.4584602899849415,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,141.0,18;96;50;28;22,2;1;2;2;2,505.0,141.0,0.4541023240890354,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,140.0,18;96;50;28;22,2;1;2;2;2,506.0,128.0,0.43689150200225413,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,127.0,18;96;50;28;22,2;1;2;2;2,508.0,127.0,0.4341503996402025,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,126.0,18;96;50;28;22,2;1;2;2;2,508.0,126.0,0.4209083439782262,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,125.0,18;96;50;28;22,2;1;2;2;2,510.0,125.0,0.419115076540038,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,124.0,18;96;50;28;22,2;1;2;2;2,512.0,124.0,0.41673341393470764,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,123.0,18;96;50;28;22,2;1;2;2;2,515.0,123.0,0.3902417270001024,guided,50.0,2.0
2979079.0,medium,34.0,5.0,8.0,160.0,1.2,122.0,18;96;50;28;22,2;1;2;2;2,516.0,122.0,0.388481087051332,guided,50.0,2.0
