seed,T,N,K,exact_cost,exact_s,train_s,guided_learned_cost,guided_learned_s,guided_zero_cost,guided_zero_s,guided_price_cost,guided_price_s,gap_learned_pct,gap_zero_pct,gap_price_pct,speedup_learned,speedup_zero,speedup_learned_incl_train,beam
200.0,160.0,35.0,4.0,132.0,0.1752454878296703,1178.3852090090513,134.0,0.025360938161611557,179.0,0.0024126898497343063,141.0,0.004741193959489465,1.5151515151515151,35.60606060606061,6.8181818181818175,6.910055405400443,72.63490077225174,0.0001487134385068529,2.0
200.0,160.0,35.0,4.0,132.0,0.1752454878296703,1178.3852090090513,135.0,0.033443362917751074,178.0,0.0036094009410589933,140.0,0.006122329039499164,2.272727272727273,34.84848484848485,6.0606060606060606,5.240067760549687,48.552513475616685,0.0001487124185253934,3.0
201.0,160.0,35.0,4.0,164.0,0.10618226695805788,1178.3852090090513,164.0,0.031020868802443147,218.0,0.0023178530391305685,169.0,0.00573377194814384,0.0,32.926829268292686,3.048780487804878,3.4229301453251098,45.81061230607057,9.010591017493368e-05,2.0
201.0,160.0,35.0,4.0,164.0,0.10618226695805788,1178.3852090090513,164.0,0.04265120602212846,218.0,0.003318660892546177,169.0,0.007829881040379405,0.0,32.926829268292686,3.048780487804878,2.489548991955069,31.99551578064116,9.01050208866232e-05,3.0
202.0,160.0,35.0,4.0,140.0,0.10566494707018137,1178.3852090090513,142.0,0.02522340603172779,189.0,0.0023756150621920824,146.0,0.004748940002173185,1.4285714285714286,35.0,4.285714285714286,4.1891625158501,44.47898514866284,8.966735541676024e-05,2.0
202.0,160.0,35.0,4.0,140.0,0.10566494707018137,1178.3852090090513,141.0,0.0346144181676209,186.0,0.003409359836950898,145.0,0.0065187690779566765,0.7142857142857143,32.857142857142854,3.571428571428571,3.0526281435238087,30.992606273170914,8.96666408435613e-05,3.0
203.0,160.0,35.0,4.0,146.0,0.1087829889729619,1178.3852090090513,148.0,0.027227080892771482,201.0,0.0023967379238456488,152.0,0.004949196940287948,1.36986301369863,37.67123287671233,4.10958904109589,3.995396693511962,45.3879366161219,9.231317121356218e-05,2.0
203.0,160.0,35.0,4.0,146.0,0.1087829889729619,1178.3852090090513,147.0,0.03696176107041538,198.0,0.0034096178133040667,151.0,0.006820236099883914,0.684931506849315,35.61643835616438,3.4246575342465753,2.94312245473696,31.904745613569663,9.231240863524327e-05,3.0
204.0,160.0,35.0,4.0,136.0,0.11509091290645301,1178.3852090090513,138.0,0.026389522943645716,183.0,0.002391112968325615,143.0,0.004896721104159951,1.4705882352941175,34.55882352941176,5.147058823529411,4.361235068637932,48.13277935046533,9.766614063356759e-05,2.0
204.0,160.0,35.0,4.0,136.0,0.11509091290645301,1178.3852090090513,138.0,0.035640178015455604,182.0,0.003464665962383151,143.0,0.006523808930069208,1.4705882352941175,33.82352941176471,5.147058823529411,3.2292462977189134,33.21847305224437,9.766537395010318e-05,3.0
205.0,160.0,35.0,4.0,146.0,0.11558502283878624,1178.3852090090513,148.0,0.02714861393906176,201.0,0.0023920300882309675,152.0,0.0051027019508183,1.36986301369863,37.67123287671233,4.10958904109589,4.257492596057771,48.32089002871509,9.80853791044216e-05,2.0
205.0,160.0,35.0,4.0,146.0,0.11558502283878624,1178.3852090090513,148.0,0.03687606891617179,198.0,0.003402980975806713,152.0,0.006627114024013281,1.36986301369863,35.61643835616438,4.10958904109589,3.1344182348053127,33.96581516632945,9.808456944452024e-05,3.0
206.0,160.0,35.0,4.0,170.0,0.1014320959802717,1178.3852090090513,170.0,0.03162600798532367,221.0,0.002391024027019739,172.0,0.005715056089684367,0.0,30.0,1.1764705882352942,3.2072367788986256,42.422031244370395,8.607488705709578e-05,2.0
206.0,160.0,35.0,4.0,170.0,0.1014320959802717,1178.3852090090513,170.0,0.04286798508837819,221.0,0.0032441969960927963,172.0,0.008191820001229644,0.0,30.0,1.1764705882352942,2.3661503047357044,31.265701836982515,8.607406591923566e-05,3.0
207.0,160.0,35.0,4.0,148.0,0.11509611690416932,1178.3852090090513,150.0,0.02658030088059604,203.0,0.002312558004632592,154.0,0.00505856005474925,1.3513513513513513,37.16216216216216,4.054054054054054,4.330128444414674,49.77004541014971,9.767054093337664e-05,2.0
207.0,160.0,35.0,4.0,148.0,0.11509611690416932,1178.3852090090513,149.0,0.03670784994028509,202.0,0.003348421072587371,154.0,0.006636870093643665,0.6756756756756757,36.486486486486484,4.054054054054054,3.135463316195398,34.37325067818695,9.766970153690851e-05,3.0
208.0,160.0,35.0,4.0,184.0,0.05124466586858034,1178.3852090090513,184.0,0.03322760993614793,241.0,0.0022196790669113398,186.0,0.00597964902408421,0.0,30.978260869565215,1.0869565217391304,1.5422314745795744,23.08652031389689,4.3485967527465834e-05,2.0
208.0,160.0,35.0,4.0,184.0,0.05124466586858034,1178.3852090090513,184.0,0.04371781297959387,238.0,0.0029138571117073298,186.0,0.007866917876526713,0.0,29.347826086956523,1.0869565217391304,1.1721690170663335,17.586540418433323,4.3485580421702794e-05,3.0
209.0,160.0,35.0,4.0,168.0,0.10040561994537711,1178.3852090090513,168.0,0.03170778998173773,220.0,0.0023832039441913366,172.0,0.005828980123624206,0.0,30.952380952380953,2.380952380952381,3.1665915537855605,42.130519375019965,8.520381752335304e-05,2.0
209.0,160.0,35.0,4.0,168.0,0.10040561994537711,1178.3852090090513,168.0,0.04303209693171084,220.0,0.003423734800890088,171.0,0.007966201985254884,0.0,30.952380952380953,1.7857142857142856,2.333272768573522,29.326342659271997,8.52029987427525e-05,3.0
210.0,160.0,35.0,4.0,140.0,0.11275203200057149,1178.3852090090513,142.0,0.025936529971659184,189.0,0.0022928190883249044,146.0,0.004859693115577102,1.4285714285714286,35.0,4.285714285714286,4.347228874632632,49.17615723573998,9.568140324147818e-05,2.0
210.0,160.0,35.0,4.0,140.0,0.11275203200057149,1178.3852090090513,141.0,0.03673447901383042,186.0,0.003325446043163538,146.0,0.006424965104088187,0.7142857142857143,32.857142857142854,4.285714285714286,3.0693788241319737,33.905837152994096,9.56805265071962e-05,3.0
211.0,160.0,35.0,4.0,156.0,0.11598290386609733,1178.3852090090513,157.0,0.029770656023174524,211.0,0.0024016459938138723,162.0,0.005391129991039634,0.641025641025641,35.256410256410255,3.8461538461538463,3.895880016073954,48.293089058439314,9.842280170187725e-05,2.0
211.0,160.0,35.0,4.0,156.0,0.11598290386609733,1178.3852090090513,158.0,0.04045187518931925,210.0,0.003381962887942791,161.0,0.007248211884871125,1.282051282051282,34.61538461538461,3.205128205128205,2.8671823821092226,34.29455251552107,9.842190960019378e-05,3.0
212.0,160.0,35.0,4.0,150.0,0.1100644888356328,1178.3852090090513,152.0,0.029076806968078017,205.0,0.002424668986350298,156.0,0.00524178403429687,1.3333333333333335,36.666666666666664,4.0,3.785301768397993,45.39361432642646,9.340050452580535e-05,2.0
212.0,160.0,35.0,4.0,150.0,0.1100644888356328,1178.3852090090513,151.0,0.03904832899570465,204.0,0.0034567811526358128,155.0,0.007272928953170776,0.6666666666666667,36.0,3.3333333333333335,2.818673466097358,31.840166899691663,9.339971419483374e-05,3.0
213.0,160.0,35.0,4.0,140.0,0.10215737577527761,1178.3852090090513,142.0,0.02685983688570559,189.0,0.0024952490348368883,146.0,0.00498002883978188,1.4285714285714286,35.0,4.285714285714286,3.803350564263637,40.94075354765362,8.669070733069133e-05,2.0
213.0,160.0,35.0,4.0,140.0,0.10215737577527761,1178.3852090090513,142.0,0.035875416127964854,186.0,0.0035286808852106333,145.0,0.006750358967110515,1.4285714285714286,32.857142857142854,3.571428571428571,2.847559326166144,28.95058496319076,8.669004409837834e-05,3.0
214.0,160.0,35.0,4.0,130.0,0.11031995806843042,1178.3852090090513,133.0,0.025237391935661435,177.0,0.0023554449435323477,140.0,0.004729419015347958,2.307692307692308,36.15384615384615,7.6923076923076925,4.371289963308132,46.83614379157972,9.361760022185935e-05,2.0
214.0,160.0,35.0,4.0,130.0,0.11031995806843042,1178.3852090090513,134.0,0.03373683802783489,177.0,0.003275721101090312,139.0,0.006372645031660795,3.076923076923077,36.15384615384615,6.923076923076923,3.2700147529359427,33.67806802346843,9.361692499701749e-05,3.0
215.0,160.0,35.0,4.0,156.0,0.11588405887596309,1178.3852090090513,157.0,0.02902460307814181,211.0,0.002374962205067277,162.0,0.005336402915418148,0.641025641025641,35.256410256410255,3.8461538461538463,3.9926147676842625,48.79406443972458,9.83389843491197e-05,2.0
215.0,160.0,35.0,4.0,156.0,0.11588405887596309,1178.3852090090513,158.0,0.03978565288707614,210.0,0.0034194590989500284,161.0,0.007222146959975362,1.282051282051282,34.61538461538461,3.205128205128205,2.9127097450148054,33.88958765775154,9.833808634482285e-05,3.0
216.0,160.0,35.0,4.0,120.0,0.10807258612476289,1178.3852090090513,126.0,0.023081700084730983,171.0,0.0024282389786094427,130.0,0.0042677081655710936,5.0,42.5,8.333333333333332,4.6821761710808785,44.50656919552944,9.171064645151772e-05,2.0
216.0,160.0,35.0,4.0,120.0,0.10807258612476289,1178.3852090090513,125.0,0.03153676586225629,170.0,0.00346484687179327,129.0,0.0060482879634946585,4.166666666666666,41.66666666666667,7.5,3.4268760023394127,31.191157971384957,9.170998843341757e-05,3.0
217.0,160.0,35.0,4.0,158.0,0.08419368788599968,1178.3852090090513,158.0,0.029663491994142532,213.0,0.0023566940799355507,164.0,0.005498270038515329,0.0,34.810126582278485,3.79746835443038,2.838293209128072,35.72533601319275,7.144655914542948e-05,2.0
217.0,160.0,35.0,4.0,158.0,0.08419368788599968,1178.3852090090513,159.0,0.04100713995285332,212.0,0.0032583409920334816,164.0,0.007114907959476113,0.6329113924050633,34.177215189873415,3.79746835443038,2.053147036901348,25.839434267883565,7.144587139374532e-05,3.0
218.0,160.0,35.0,4.0,144.0,0.1208077238406986,1178.3852090090513,146.0,0.027381913969293237,197.0,0.002370626898482442,150.0,0.005087746074423194,1.3888888888888888,36.80555555555556,4.166666666666666,4.411953232201935,50.960243435200084,0.00010251733965781287,2.0
218.0,160.0,35.0,4.0,144.0,0.1208077238406986,1178.3852090090513,146.0,0.037218032870441675,194.0,0.0034196919295936823,150.0,0.006716124014928937,1.3888888888888888,34.72222222222222,4.166666666666666,3.245945970901738,35.32707809005843,0.00010251648396063743,3.0
219.0,160.0,35.0,4.0,126.0,0.11643852782435715,1178.3852090090513,130.0,0.024535116041079164,175.0,0.002377481898292899,136.0,0.004657653160393238,3.1746031746031744,38.88888888888889,7.936507936507936,4.745790793465335,48.975568608098925,9.880988205066708e-05,2.0
219.0,160.0,35.0,4.0,126.0,0.11643852782435715,1178.3852090090513,131.0,0.033522781915962696,175.0,0.003392603015527129,136.0,0.006151876877993345,3.968253968253968,38.88888888888889,7.936507936507936,3.473414829242202,34.321294678878125,9.880912843891511e-05,3.0
220.0,160.0,35.0,4.0,164.0,0.10676643019542098,1178.3852090090513,164.0,0.030973666114732623,218.0,0.002387750893831253,169.0,0.005523964995518327,0.0,32.926829268292686,3.048780487804878,3.4470065571165156,44.71422478418989,9.060163273814398e-05,2.0
220.0,160.0,35.0,4.0,164.0,0.10676643019542098,1178.3852090090513,164.0,0.041844870895147324,218.0,0.0034265320282429457,168.0,0.007569154025986791,0.0,32.926829268292686,2.4390243902439024,2.551481888018025,31.158742809174495,9.060079692153598e-05,3.0
221.0,160.0,35.0,4.0,136.0,0.10861132806167006,1178.3852090090513,138.0,0.025891663040965796,183.0,0.00239683804102242,144.0,0.0046961328480392694,1.4705882352941175,34.55882352941176,5.88235294117647,4.194837847604659,45.31442100081977,9.216760432732255e-05,2.0
221.0,160.0,35.0,4.0,136.0,0.10861132806167006,1178.3852090090513,138.0,0.034774486906826496,182.0,0.0033920048736035824,143.0,0.0064330450259149075,1.4705882352941175,33.82352941176471,5.147058823529411,3.1233049779477504,32.0198030689396,9.216690957620933e-05,3.0
222.0,160.0,35.0,4.0,132.0,0.10091084102168679,1178.3852090090513,134.0,0.02458157786168158,179.0,0.0023680920712649822,141.0,0.004606724018231034,1.5151515151515151,35.60606060606061,6.8181818181818175,4.105140914448348,42.612718587323535,8.563306400520284e-05,2.0
