seed,T,N,K,exact_cost,exact_s,train_s,guided_learned_cost,guided_learned_s,guided_zero_cost,guided_zero_s,guided_price_cost,guided_price_s,gap_learned_pct,gap_zero_pct,gap_price_pct,speedup_learned,speedup_zero,speedup_learned_incl_train,beam
200.0,160.0,35.0,4.0,132.0,0.12052326486445963,0.0,134.0,0.026257090037688613,179.0,0.0022695751395076513,141.0,0.004687512060627341,1.5151515151515151,35.60606060606061,6.8181818181818175,4.59012269415477,53.10388837384131,4.59012269415477,2.0
200.0,160.0,35.0,4.0,132.0,0.12052326486445963,0.0,133.0,0.03498478792607784,178.0,0.0032072290778160095,140.0,0.006086812121793628,0.7575757575757576,34.84848484848485,6.0606060606060606,3.4450191643042936,37.578626889517665,3.4450191643042936,3.0
201.0,160.0,35.0,4.0,164.0,0.10860782419331372,0.0,164.0,0.03392080217599869,218.0,0.0022928870748728514,169.0,0.005790544906631112,0.0,32.926829268292686,3.048780487804878,3.201805889784094,47.367280047726034,3.201805889784094,2.0
201.0,160.0,35.0,4.0,164.0,0.10860782419331372,0.0,164.0,0.04419029504060745,218.0,0.003258276032283902,169.0,0.008019266882911325,0.0,32.926829268292686,3.048780487804878,2.4577302345121605,33.332910753170474,2.4577302345121605,3.0
202.0,160.0,35.0,4.0,140.0,0.10137348691932857,0.0,142.0,0.026054752990603447,189.0,0.0023402271326631308,146.0,0.0048348321579396725,1.4285714285714286,35.0,4.285714285714286,3.8907867196395434,43.31779830446099,3.8907867196395434,2.0
202.0,160.0,35.0,4.0,140.0,0.10137348691932857,0.0,141.0,0.036645881831645966,186.0,0.0033672810532152653,145.0,0.006754935020580888,0.7142857142857143,32.857142857142854,3.571428571428571,2.7662995636193517,30.105442734734478,2.7662995636193517,3.0
203.0,160.0,35.0,4.0,146.0,0.1105816790368408,0.0,148.0,0.029103678883984685,201.0,0.002361163031309843,152.0,0.004992089932784438,1.36986301369863,37.67123287671233,4.10958904109589,3.7995773481988295,46.83356361695032,3.7995773481988295,2.0
203.0,160.0,35.0,4.0,146.0,0.1105816790368408,0.0,147.0,0.03817132906988263,198.0,0.00336405704729259,151.0,0.006905036047101021,0.684931506849315,35.61643835616438,3.4246575342465753,2.896982676039182,32.8715231288475,2.896982676039182,3.0
204.0,160.0,35.0,4.0,136.0,0.11782520008273423,0.0,138.0,0.027975047938525677,183.0,0.0023361339699476957,143.0,0.004852994112297893,1.4705882352941175,34.55882352941176,5.147058823529411,4.211796181427519,50.43597738762056,4.211796181427519,2.0
204.0,160.0,35.0,4.0,136.0,0.11782520008273423,0.0,138.0,0.03715088195167482,182.0,0.0032975710928440094,143.0,0.006411401089280844,1.4705882352941175,33.82352941176471,5.147058823529411,3.1715317078070737,35.730905192134976,3.1715317078070737,3.0
