seed,T,N,K,exact_cost,exact_s,train_s,guided_learned_cost,guided_learned_s,guided_zero_cost,guided_zero_s,guided_price_cost,guided_price_s,gap_learned_pct,gap_zero_pct,gap_price_pct,speedup_learned,speedup_zero,speedup_learned_incl_train,beam
200.0,160.0,35.0,4.0,132.0,0.12209639116190374,0.0,156.0,0.031421999912709,179.0,0.0022715830709785223,141.0,0.004664396867156029,18.181818181818183,35.60606060606061,6.8181818181818175,3.885697648179307,53.74947221688383,3.885697648179307,2.0
200.0,160.0,35.0,4.0,132.0,0.12209639116190374,0.0,156.0,0.04339398816227913,178.0,0.0032311698887497187,140.0,0.006087036104872823,18.181818181818183,34.84848484848485,6.0606060606060606,2.813670656527437,37.78705402864106,2.813670656527437,3.0
201.0,160.0,35.0,4.0,164.0,0.11023042188026011,0.0,196.0,0.031755001982674,218.0,0.002280237153172493,169.0,0.00575161213055253,19.51219512195122,32.926829268292686,3.048780487804878,3.471277436556403,48.34164802853798,3.471277436556403,2.0
201.0,160.0,35.0,4.0,164.0,0.11023042188026011,0.0,196.0,0.04440352297388017,218.0,0.003315277863293886,169.0,0.007945070043206215,19.51219512195122,32.926829268292686,3.048780487804878,2.4824701847441655,33.24922568352716,2.4824701847441655,3.0
202.0,160.0,35.0,4.0,140.0,0.11735301301814616,0.0,168.0,0.03573562717065215,189.0,0.002626617904752493,146.0,0.005369073012843728,20.0,35.0,4.285714285714286,3.2839220215091736,44.67837244458454,3.2839220215091736,2.0
202.0,160.0,35.0,4.0,140.0,0.11735301301814616,0.0,168.0,0.04920044098980725,186.0,0.0035172479692846537,145.0,0.006950250128284097,20.0,32.857142857142854,3.571428571428571,2.3852024627677206,33.365009815334034,2.3852024627677206,3.0
203.0,160.0,35.0,4.0,146.0,0.11385659105144441,0.0,178.0,0.03207125491462648,201.0,0.002373363124206662,152.0,0.0048821112141013145,21.91780821917808,37.67123287671233,4.10958904109589,3.5501133758105223,47.97268057727279,3.5501133758105223,2.0
203.0,160.0,35.0,4.0,146.0,0.11385659105144441,0.0,178.0,0.04735601297579706,198.0,0.003425281960517168,151.0,0.006835045060142875,21.91780821917808,35.61643835616438,3.4246575342465753,2.40426893855348,33.24006384404445,2.40426893855348,3.0
204.0,160.0,35.0,4.0,136.0,0.11765383696183562,0.0,160.0,0.03217361494898796,183.0,0.002332623116672039,143.0,0.004731401102617383,17.647058823529413,34.55882352941176,5.147058823529411,3.6568423271173787,50.4384253593837,3.6568423271173787,2.0
204.0,160.0,35.0,4.0,136.0,0.11765383696183562,0.0,160.0,0.04525960702449083,182.0,0.0033132298849523067,143.0,0.006381513085216284,17.647058823529413,33.82352941176471,5.147058823529411,2.5995328880821016,35.51031502407483,2.5995328880821016,3.0
205.0,160.0,35.0,4.0,146.0,0.12452649301849306,0.0,178.0,0.03212644695304334,201.0,0.002342374064028263,152.0,0.00514058512635529,21.91780821917808,37.67123287671233,4.10958904109589,3.8761364803429235,53.16251359287187,3.8761364803429235,2.0
205.0,160.0,35.0,4.0,146.0,0.12452649301849306,0.0,178.0,0.04532711091451347,198.0,0.0033731318544596434,152.0,0.006710167974233627,21.91780821917808,35.61643835616438,4.10958904109589,2.747285024482344,36.91717323586258,2.747285024482344,3.0
206.0,160.0,35.0,4.0,170.0,0.10253498493693769,0.0,204.0,0.03160158405080438,221.0,0.002362291095778346,172.0,0.00574044999666512,20.0,30.0,1.1764705882352942,3.244615357638308,43.40488990547275,3.244615357638308,2.0
206.0,160.0,35.0,4.0,170.0,0.10253498493693769,0.0,204.0,0.04452392412349582,221.0,0.00321823894046247,172.0,0.00793805718421936,20.0,30.0,1.1764705882352942,2.3029188678998023,31.860587990462612,2.3029188678998023,3.0
207.0,160.0,35.0,4.0,148.0,0.11998891900293529,0.0,180.0,0.03151762206107378,203.0,0.0023159789852797985,154.0,0.005097778979688883,21.62162162162162,37.16216216216216,4.054054054054054,3.8070422562471506,51.80915706298568,3.8070422562471506,2.0
207.0,160.0,35.0,4.0,148.0,0.11998891900293529,0.0,180.0,0.04495992511510849,202.0,0.003266457002609968,154.0,0.006726348074153066,21.62162162162162,36.486486486486484,4.054054054054054,2.668797127569365,36.733659407444094,2.668797127569365,3.0
208.0,160.0,35.0,4.0,184.0,0.05319172190502286,0.0,224.0,0.030518118990585208,241.0,0.0021846829913556576,186.0,0.005922470008954406,21.73913043478261,30.978260869565215,1.0869565217391304,1.7429554528387685,24.34756992913461,1.7429554528387685,2.0
208.0,160.0,35.0,4.0,184.0,0.05319172190502286,0.0,224.0,0.03953287401236594,238.0,0.002854563994333148,186.0,0.007954817032441497,21.73913043478261,29.347826086956523,1.0869565217391304,1.345506068908231,18.63392168142614,1.345506068908231,3.0
209.0,160.0,35.0,4.0,168.0,0.10309224994853139,0.0,200.0,0.032615370117127895,220.0,0.002385305007919669,172.0,0.005749500822275877,19.047619047619047,30.952380952380953,2.380952380952381,3.1608486912246536,43.21973483736687,3.1608486912246536,2.0
209.0,160.0,35.0,4.0,168.0,0.10309224994853139,0.0,200.0,0.04423504997976124,220.0,0.0033873459324240685,171.0,0.007940402021631598,19.047619047619047,30.952380952380953,1.7857142857142856,2.330555746985681,30.434520714793376,2.330555746985681,3.0
210.0,160.0,35.0,4.0,140.0,0.11712410300970078,0.0,168.0,0.02986070211045444,189.0,0.0022703290451318026,146.0,0.004937834804877639,20.0,35.0,4.285714285714286,3.922349266151207,51.58904312167719,3.922349266151207,2.0
210.0,160.0,35.0,4.0,140.0,0.11712410300970078,0.0,168.0,0.042389454087242484,186.0,0.0032609079498797655,146.0,0.006480216048657894,20.0,32.857142857142854,4.285714285714286,2.7630481574177765,35.917635459173056,2.7630481574177765,3.0
211.0,160.0,35.0,4.0,156.0,0.11946387286297977,0.0,188.0,0.031101302010938525,211.0,0.0023340650368481874,162.0,0.005292076151818037,20.51282051282051,35.256410256410255,3.8461538461538463,3.8411212759184026,51.18275239849281,3.8411212759184026,2.0
211.0,160.0,35.0,4.0,156.0,0.11946387286297977,0.0,188.0,0.04411404696293175,210.0,0.003251431044191122,161.0,0.0072443499229848385,20.51282051282051,34.61538461538461,3.205128205128205,2.7080687691918888,36.74193647022261,2.7080687691918888,3.0
212.0,160.0,35.0,4.0,150.0,0.11516832187771797,0.0,182.0,0.04166659410111606,205.0,0.0023676359560340643,156.0,0.005043024895712733,21.333333333333336,36.666666666666664,4.0,2.764044538851164,48.64274914570566,2.764044538851164,2.0
212.0,160.0,35.0,4.0,150.0,0.11516832187771797,0.0,182.0,0.04389150603674352,204.0,0.0033095101825892925,155.0,0.007161294808611274,21.333333333333336,36.0,3.3333333333333335,2.6239318783298407,34.799204572204296,2.6239318783298407,3.0
213.0,160.0,35.0,4.0,140.0,0.1059043740388006,0.0,168.0,0.03190623293630779,189.0,0.002380535937845707,146.0,0.004894373007118702,20.0,35.0,4.285714285714286,3.319237788121531,44.48761825231673,3.319237788121531,2.0
213.0,160.0,35.0,4.0,140.0,0.1059043740388006,0.0,168.0,0.04689871403388679,186.0,0.003685498144477606,145.0,0.00740047893486917,20.0,32.857142857142854,3.571428571428571,2.2581509156579243,28.73543002524339,2.2581509156579243,3.0
214.0,160.0,35.0,4.0,130.0,0.12939383392222226,0.0,154.0,0.035747452871873975,177.0,0.0026765959337353706,140.0,0.005249927984550595,18.461538461538463,36.15384615384615,7.6923076923076925,3.6196658370596544,48.342684934757564,3.6196658370596544,2.0
214.0,160.0,35.0,4.0,130.0,0.12939383392222226,0.0,154.0,0.05046925996430218,177.0,0.00389478518627584,139.0,0.007208474911749363,18.461538461538463,36.15384615384615,6.923076923076923,2.5638147659336563,33.22232876364294,2.5638147659336563,3.0
215.0,160.0,35.0,4.0,156.0,0.1341273922007531,0.0,188.0,0.06144216796383262,211.0,0.002386725042015314,162.0,0.00551849021576345,20.51282051282051,35.256410256410255,3.8461538461538463,2.1829859955414657,56.19725349154504,2.1829859955414657,2.0
215.0,160.0,35.0,4.0,156.0,0.1341273922007531,0.0,188.0,0.054964463924989104,210.0,0.0033922509755939245,161.0,0.007391344988718629,20.51282051282051,34.61538461538461,3.205128205128205,2.440256533454032,39.539348110076,2.440256533454032,3.0
216.0,160.0,35.0,4.0,120.0,0.11163924518041313,0.0,144.0,0.031331186881288886,171.0,0.0023558440152555704,130.0,0.004227166995406151,20.0,42.5,8.333333333333332,3.563198726029895,47.38821605228481,3.563198726029895,2.0
216.0,160.0,35.0,4.0,120.0,0.11163924518041313,0.0,144.0,0.04480812884867191,170.0,0.0033402189146727324,129.0,0.0059579480439424515,20.0,41.66666666666667,7.5,2.491495361420834,33.42273306998242,2.491495361420834,3.0
217.0,160.0,35.0,4.0,158.0,0.08773421891964972,0.0,190.0,0.02925307909026742,213.0,0.0022608209401369095,164.0,0.005350328050553799,20.253164556962027,34.810126582278485,3.79746835443038,2.9991447617847222,38.80635452462536,2.9991447617847222,2.0
217.0,160.0,35.0,4.0,158.0,0.08773421891964972,0.0,190.0,0.04069889895617962,212.0,0.0032264809124171734,164.0,0.007172291865572333,20.253164556962027,34.177215189873415,3.79746835443038,2.1556902316721858,27.19192250045643,2.1556902316721858,3.0
218.0,160.0,35.0,4.0,144.0,0.12491672299802303,0.0,176.0,0.031983509892597795,197.0,0.0023385449312627316,150.0,0.005010941997170448,22.22222222222222,36.80555555555556,4.166666666666666,3.9056602423404922,53.416430588131746,3.9056602423404922,2.0
218.0,160.0,35.0,4.0,144.0,0.12491672299802303,0.0,176.0,0.04487923299893737,194.0,0.0033431879710406065,150.0,0.0065867730882018805,22.22222222222222,34.72222222222222,4.166666666666666,2.7833970112853925,37.36455266053773,2.7833970112853925,3.0
219.0,160.0,35.0,4.0,126.0,0.12003588397055864,0.0,148.0,0.03244037111289799,175.0,0.0023244889453053474,136.0,0.004581456072628498,17.46031746031746,38.88888888888889,7.936507936507936,3.7002007021687087,51.639688032498086,3.7002007021687087,2.0
