c_max,c_mean,c_min,c_p10,c_p50,c_p90,c_std,cand_count,cand_d,cand_frac,candidate_d,delta_lb,depth,gcd_remaining,instance_id,is_best,label_rank,lb_child,lb_parent,prefix_len,prefix_total_p,query_id,ratio_d_to_prefix,ratio_d_to_rem_mean,ratio_rem_to_T,rem_count_d1,rem_count_d12,rem_count_d16,rem_count_d2,rem_count_d3,rem_count_d4,rem_count_d6,rem_count_d8,remaining_count,remaining_total_p,unique_d_count,w_argmin,w_gap2,w_mean,w_min,w_min2,w_min_per_unit,w_p10,w_p50,w_p90,w_std,walk_id
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,20.527682488541153,20.527682488541153,3.0,19.0,10003.0,0.05263157894736842,0.40909090909090906,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,4.0,0.7966101694915254,0.019809374030465676,0.7150660211014905,0.03496754440800487,0.054776918438470545,0.03496754440800487,0.1333820195843714,0.6928347749094232,1.2884833078434368,0.4461514193470914,1.0
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,2.0,0.0,2.0,0.10083864809802634,3.0,1.0,0.0,0.0,1.0,20.62852113663918,20.527682488541153,3.0,19.0,10003.0,0.10526315789473684,0.8181818181818181,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,4.0,0.8103448275862069,0.17210373029521975,1.4305160395968521,0.10802489106711022,0.28012862136232997,0.05401244553355511,0.6104623648676352,1.4107088719375511,2.2296752561374418,0.5920123239766608,1.0
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,3.0,0.0,3.0,0.10083864809802634,3.0,1.0,0.0,0.0,2.0,20.62852113663918,20.527682488541153,3.0,19.0,10003.0,0.15789473684210525,1.227272727272727,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,4.0,0.8070175438596491,0.12753793824341386,2.1497854692631555,0.5489696124387109,0.6765075506821248,0.18298987081290363,1.1750344735948004,2.145649748854173,2.983294889618135,0.7413623741423256,1.0
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,6.0,0.0,6.0,0.9303854356491215,3.0,1.0,0.0,0.0,3.0,21.458067924190274,20.527682488541153,3.0,19.0,10003.0,0.3157894736842105,2.454545454545454,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,4.0,0.9629629629629629,0.06764275021248523,4.370990427296856,2.1685069147718394,2.2361496649843247,0.3614178191286399,2.5988915395709697,4.654816520542887,5.408179574980094,1.0249508002178265,1.0
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,20.527682488541153,20.527682488541153,5.0,22.0,10005.0,0.045454545454545456,0.3684210526315789,0.31666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,4.0,0.7966101694915254,0.019809374030465676,0.7150660211014905,0.03496754440800487,0.054776918438470545,0.03496754440800487,0.1333820195843714,0.6928347749094232,1.2884833078434368,0.4461514193470914,1.0
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,2.0,0.0,2.0,0.3771310183838352,5.0,1.0,0.0,0.0,1.0,20.904813506924988,20.527682488541153,5.0,22.0,10005.0,0.09090909090909091,0.7368421052631579,0.31666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,4.0,0.8103448275862069,0.17210373029521975,1.4305160395968521,0.10802489106711022,0.28012862136232997,0.05401244553355511,0.6104623648676352,1.4107088719375511,2.2296752561374418,0.5920123239766608,1.0
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,3.0,0.0,3.0,0.43080315335502917,5.0,1.0,0.0,0.0,2.0,20.958485641896182,20.527682488541153,5.0,22.0,10005.0,0.13636363636363635,1.1052631578947367,0.31666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,4.0,0.8070175438596491,0.12753793824341386,2.1497854692631555,0.5489696124387109,0.6765075506821248,0.18298987081290363,1.1750344735948004,2.145649748854173,2.983294889618135,0.7413623741423256,1.0
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,6.0,0.0,6.0,1.3956521545274363,5.0,1.0,0.0,0.0,3.0,21.92333464306859,20.527682488541153,5.0,22.0,10005.0,0.2727272727272727,2.2105263157894735,0.31666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,4.0,0.9629629629629629,0.06764275021248523,4.370990427296856,2.1685069147718394,2.2361496649843247,0.3614178191286399,2.5988915395709697,4.654816520542887,5.408179574980094,1.0249508002178265,1.0
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,20.904813506924988,20.904813506924988,6.0,24.0,10006.0,0.041666666666666664,0.3529411764705882,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,4.0,0.7966101694915254,0.019809374030465676,0.7150660211014905,0.03496754440800487,0.054776918438470545,0.03496754440800487,0.1333820195843714,0.6928347749094232,1.2884833078434368,0.4461514193470914,1.0
1.386434769815267,0.7150660211014904,0.03496754440800559,0.1333820195843727,0.692834774909423,1.2884833078434361,0.44615141934709135,0.0,2.0,0.0,2.0,0.407084403128696,6.0,1.0,0.0,0.0,1.0,21.311897910053684,20.904813506924988,6.0,24.0,10006.0,0.08333333333333333,0.7058823529411764,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,4.0,0.8103448275862069,0.17210373029521975,1.4305160395968521,0.10802489106711022,0.28012862136232997,0.05401244553355511,0.6104623648676352,1.4107088719375511,2.2296752561374418,0.5920123239766608,1.0
