seed,T,D,N,K,exact_cost,exact_s,train_s,guided_learned_cost,guided_learned_s,guided_zero_cost,guided_zero_s,guided_price_cost,guided_price_s,gap_learned_pct,gap_zero_pct,gap_price_pct,speedup_learned,speedup_zero,speedup_learned_incl_train,beam
300.0,40.0,2.0,28.0,2.0,56.0,0.005127512151375413,248.1545170340687,56.0,0.007923169992864132,75.0,0.051882349886000156,56.0,0.0017752200365066528,0.0,33.92857142857143,0.0,0.6471541259361366,0.09882960510929001,2.0661918649571263e-05,2.0
300.0,40.0,2.0,28.0,2.0,56.0,0.005127512151375413,248.1545170340687,56.0,0.010928678093478084,67.0,0.0012800530530512333,56.0,0.0023737000301480293,0.0,19.642857142857142,0.0,0.46917953914621774,4.005702841107311,2.0661668415040433e-05,5.0
301.0,40.0,2.0,25.0,3.0,56.0,0.005431838100776076,248.1545170340687,56.0,0.0074105458334088326,75.0,0.0006318350788205862,56.0,0.0013631980400532484,0.0,33.92857142857143,0.0,0.7329875859194901,8.596923917100973,2.1888281388478322e-05,2.0
301.0,40.0,2.0,25.0,3.0,56.0,0.005431838100776076,248.1545170340687,56.0,0.013501978944987059,70.0,0.0010112288873642683,56.0,0.0024359640665352345,0.0,25.0,0.0,0.4022994053618177,5.371521886537446,2.1887744127462434e-05,5.0
302.0,80.0,4.0,51.0,4.0,112.0,0.019874104065820575,248.1545170340687,112.0,0.01562335598282516,139.0,0.0008599129505455494,112.0,0.0024827029556035995,0.0,24.107142857142858,0.0,1.2720765044122584,23.111762711809337,8.008257574655937e-05,2.0
302.0,80.0,4.0,51.0,4.0,112.0,0.019874104065820575,248.1545170340687,112.0,0.03351981402374804,137.0,0.001809759996831417,112.0,0.005682172020897269,0.0,22.321428571428573,0.0,0.5929061554977666,10.981624138348048,8.007680111505473e-05,5.0
303.0,60.0,3.0,26.0,6.0,84.0,0.02476282906718552,248.1545170340687,84.0,0.015653087059035897,109.0,0.0009233839809894562,84.0,0.0025150850415229797,0.0,29.761904761904763,0.0,1.581977342475134,26.817477427592802,9.97816500472204e-05,2.0
303.0,60.0,3.0,26.0,6.0,84.0,0.02476282906718552,248.1545170340687,84.0,0.031054930994287133,103.0,0.001961936941370368,84.0,0.0053066289983689785,0.0,22.61904761904762,0.0,0.7973879919984653,12.621623327959385,9.977545782021276e-05,5.0
304.0,80.0,4.0,43.0,5.0,112.0,0.03219625889323652,248.1545170340687,112.0,0.018124753143638372,139.0,0.0010007419623434544,112.0,0.0029437988996505737,0.0,24.107142857142858,0.0,1.7763695117986817,32.17238819269854,0.00012973331250929008,2.0
304.0,80.0,4.0,43.0,5.0,112.0,0.03219625889323652,248.1545170340687,112.0,0.042472779052332044,137.0,0.0021372209303081036,112.0,0.006226758006960154,0.0,22.321428571428573,0.0,0.7580445549269685,15.064544070600636,0.00012972058572297178,5.0
