seed,T,D,N,K,exact_cost,exact_s,train_s,guided_learned_cost,guided_learned_s,guided_zero_cost,guided_zero_s,guided_price_cost,guided_price_s,gap_learned_pct,gap_zero_pct,gap_price_pct,speedup_learned,speedup_zero,speedup_learned_incl_train,beam
300.0,40.0,2.0,28.0,2.0,162.0,0.018773732939735055,248.39392130007036,162.0,0.015353441936895251,177.0,0.0005494169890880585,167.0,0.0011671918909996748,0.0,9.25925925925926,3.0864197530864197,1.2227703088921473,34.17028106629239,7.557581317860642e-05,2.0
300.0,40.0,2.0,28.0,2.0,162.0,0.018773732939735055,248.39392130007036,162.0,0.017763372976332903,165.0,0.0008110320195555687,165.0,0.0010845169890671968,0.0,1.8518518518518516,1.8518518518518516,1.0568788351597587,23.14795530517122,7.557507999047862e-05,5.0
301.0,40.0,2.0,25.0,3.0,162.0,0.0038814700674265623,248.39392130007036,162.0,0.013927301857620478,178.0,0.0004841459449380636,167.0,0.0009515008423477411,0.0,9.876543209876543,3.0864197530864197,0.27869504855334004,8.017148770962267,1.5625392230044204e-05,2.0
301.0,40.0,2.0,25.0,3.0,162.0,0.0038814700674265623,248.39392130007036,162.0,0.023979157907888293,167.0,0.0008451819885522127,166.0,0.0015015529934316874,0.0,3.0864197530864197,2.4691358024691357,0.16186848939135165,4.592466616657884,1.5624759972090424e-05,5.0
302.0,80.0,4.0,51.0,4.0,324.0,0.019519818015396595,248.39392130007036,325.0,0.02676193113438785,357.0,0.0008497950620949268,333.0,0.00211114389821887,0.30864197530864196,10.185185185185185,2.7777777777777777,0.7293874988832374,22.970029935542414,7.857565546275199e-05,2.0
302.0,80.0,4.0,51.0,4.0,324.0,0.019519818015396595,248.39392130007036,324.0,0.05135620501823723,349.0,0.0017772959545254707,333.0,0.004469055915251374,0.0,7.716049382716049,2.7777777777777777,0.38008684653519204,10.982874273524294,7.85678770448627e-05,5.0
303.0,60.0,3.0,26.0,6.0,243.0,0.024947042111307383,248.39392130007036,244.0,0.029160130070522428,259.0,0.0009236091282218695,249.0,0.0025077450554817915,0.411522633744856,6.584362139917696,2.4691358024691357,0.8555188900383542,27.010389296753033,0.00010042159515810831,2.0
303.0,60.0,3.0,26.0,6.0,243.0,0.024947042111307383,248.39392130007036,243.0,0.07415200606919825,259.0,0.0019630859605968,249.0,0.005373575026169419,0.0,6.584362139917696,2.4691358024691357,0.33643111540403825,12.708074232125426,0.00010040341110775196,5.0
304.0,80.0,4.0,43.0,5.0,324.0,0.03233812912367284,248.39392130007036,325.0,0.02936145500279963,357.0,0.0009766197763383389,333.0,0.0027375230565667152,0.30864197530864196,10.185185185185185,2.7777777777777777,1.1013803342031034,33.11230215398553,0.00013017350372732908,2.0
304.0,80.0,4.0,43.0,5.0,324.0,0.03233812912367284,248.39392130007036,324.0,0.06028237589634955,349.0,0.002154499990865588,333.0,0.005673856008797884,0.0,7.716049382716049,2.7777777777777777,0.5364441703372064,15.009574964389177,0.00013015730321813408,5.0
305.0,40.0,2.0,29.0,3.0,162.0,0.003678989829495549,248.39392130007036,162.0,0.005590337095782161,178.0,0.0003620060160756111,167.0,0.0006742109544575214,0.0,9.876543209876543,3.0864197530864197,0.6580980299508774,10.162786434817507,1.4810777224350589e-05,2.0
305.0,40.0,2.0,29.0,3.0,162.0,0.003678989829495549,248.39392130007036,162.0,0.014616688946262002,167.0,0.000904817832633853,166.0,0.0012806130107492208,0.0,3.0864197530864197,2.4691358024691357,0.25169789430570016,4.066000576918673,1.4810239049264142e-05,5.0
306.0,80.0,4.0,22.0,7.0,324.0,0.035365600138902664,248.39392130007036,324.0,0.04514553304761648,357.0,0.0014404610265046358,333.0,0.003770648967474699,0.0,10.185185185185185,2.7777777777777777,0.7833687576930679,24.551584172130912,0.00014235120341463253,2.0
306.0,80.0,4.0,22.0,7.0,324.0,0.035365600138902664,248.39392130007036,324.0,0.10971484403125942,349.0,0.002997562987729907,333.0,0.007977362954989076,0.0,7.716049382716049,2.7777777777777777,0.32234106926157113,11.798117431949441,0.000142314215951331,5.0
307.0,80.0,4.0,45.0,5.0,324.0,0.03521603299304843,248.39392130007036,324.0,0.0319121431093663,357.0,0.0009555199649184942,333.0,0.002547826152294874,0.0,10.185185185185185,2.7777777777777777,1.1035308055732689,36.85536073131905,0.0001417567267661118,2.0
307.0,80.0,4.0,45.0,5.0,324.0,0.03521603299304843,248.39392130007036,324.0,0.060003544902428985,349.0,0.0021380488760769367,333.0,0.005281767109408975,0.0,7.716049382716049,2.7777777777777777,0.5868992082103279,16.471107553755097,0.00014174069906531804,5.0
308.0,60.0,3.0,39.0,4.0,243.0,0.008674486074596643,248.39392130007036,243.0,0.014286080142483115,259.0,0.000632713083177805,248.0,0.0013830990064889193,0.0,6.584362139917696,2.05761316872428,0.6071984748847209,13.709983727583108,3.492028772350304e-05,2.0
