seed,T,D,N,K,exact_cost,exact_s,train_s,guided_learned_cost,guided_learned_s,guided_zero_cost,guided_zero_s,guided_price_cost,guided_price_s,gap_learned_pct,gap_zero_pct,gap_price_pct,speedup_learned,speedup_zero,speedup_learned_incl_train,beam
300.0,40.0,2.0,28.0,2.0,56.0,0.005511797033250332,245.68808972812258,56.0,0.017015345161780715,75.0,0.0007094680331647396,56.0,0.001697771018370986,0.0,33.92857142857143,0.0,0.3239309564892484,7.768915265517656,2.2432570261844478e-05,2.0
300.0,40.0,2.0,28.0,2.0,56.0,0.005511797033250332,245.68808972812258,56.0,0.026286558946594596,67.0,0.0010537211783230305,56.0,0.0019011769909411669,0.0,19.642857142857142,0.0,0.20968119275133884,5.230792686564592,2.2431723843503873e-05,5.0
301.0,40.0,2.0,25.0,3.0,56.0,0.004335601115599275,245.68808972812258,56.0,0.013457925990223885,75.0,0.0005546319298446178,56.0,0.0011379059869796038,0.0,33.92857142857143,0.0,0.3221596788947082,7.81707810586006,1.764580303622154e-05,2.0
301.0,40.0,2.0,25.0,3.0,56.0,0.004335601115599275,245.68808972812258,56.0,0.024086532182991505,70.0,0.000960401026532054,56.0,0.0022943790536373854,0.0,25.0,0.0,0.18000105132032337,4.514365349290442,1.764503974359892e-05,5.0
302.0,80.0,4.0,51.0,4.0,112.0,0.019565463066101074,245.68808972812258,112.0,0.0292534320615232,139.0,0.0008866698481142521,112.0,0.0025195239577442408,0.0,24.107142857142858,0.0,0.668826243189269,22.06623255286331,7.962589377887857e-05,2.0
302.0,80.0,4.0,51.0,4.0,112.0,0.019565463066101074,245.68808972812258,112.0,0.06361719081178308,137.0,0.0018721309024840593,112.0,0.0055838460102677345,0.0,22.321428571428573,0.0,0.30754993762593474,10.45090545759402,7.961475959373538e-05,5.0
303.0,60.0,3.0,26.0,6.0,84.0,0.024747667834162712,245.68808972812258,84.0,0.03291485900990665,109.0,0.0009462691377848387,84.0,0.0025515060406178236,0.0,29.761904761904763,0.0,0.7518691733333631,26.152884888643385,0.00010071449885102194,2.0
303.0,60.0,3.0,26.0,6.0,84.0,0.024747667834162712,245.68808972812258,84.0,0.07512106793001294,103.0,0.0020228649955242872,84.0,0.005427016178146005,0.0,22.61904761904762,0.0,0.3294371141957014,12.23396909280572,0.0001006972026203696,5.0
304.0,80.0,4.0,43.0,5.0,112.0,0.03255379293113947,245.68808972812258,112.0,0.03825549781322479,139.0,0.0010163369588553905,112.0,0.002903497079387307,0.0,24.107142857142858,0.0,0.8509572425400705,32.03051177810349,0.00013247986454691102,2.0
304.0,80.0,4.0,43.0,5.0,112.0,0.03255379293113947,245.68808972812258,112.0,0.08133244304917753,137.0,0.0022398699074983597,112.0,0.006333122029900551,0.0,22.321428571428573,0.0,0.40025593368019047,14.533787351738557,0.00013245664429510125,5.0
305.0,40.0,2.0,29.0,3.0,56.0,0.0036269330885261297,245.68808972812258,56.0,0.011480526998639107,75.0,0.0004160820972174406,56.0,0.0011013299226760864,0.0,33.92857142857143,0.0,0.31592043544308235,8.716868889051788,1.4761658251010035e-05,2.0
