instance_seed,category,N,M,D,K,assign_alpha,assign_uniform_mix,epsilon,loads,u,total_energy,makespan,solve_s,method,beam,prune_factor
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,80.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1582.0,80.0,0.07548817410133779,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,80.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1582.0,80.0,0.3458594852127135,guided,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,79.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1583.0,79.0,0.07495042169466615,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,79.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1583.0,79.0,0.31092009600251913,guided,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,78.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1584.0,78.0,0.0738308415748179,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,78.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1584.0,78.0,0.2870785028208047,guided,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,77.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1587.0,77.0,0.0728728543035686,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,77.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1587.0,77.0,0.26052981591783464,guided,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,76.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1592.0,76.0,0.07158617209643126,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,76.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1592.0,76.0,0.2582207696978003,guided,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,75.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1595.0,75.0,0.07100439677014947,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,75.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1595.0,75.0,0.2051168940961361,guided,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,74.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1603.0,74.0,0.06958209816366434,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,74.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1603.0,74.0,0.1639750658068806,guided,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,73.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1609.0,72.0,0.06879286002367735,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,73.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1609.0,72.0,0.10274394764564931,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,80.0,59;71;62,3;3;3,2925.0,80.0,0.08878793893381953,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,80.0,59;71;62,3;3;3,2925.0,80.0,1.0789533702190965,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,79.0,59;71;62,3;3;3,2928.0,79.0,0.08751156786456704,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,79.0,59;71;62,3;3;3,2928.0,79.0,1.01694471295923,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,78.0,59;71;62,3;3;3,2931.0,78.0,0.08978817821480334,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,78.0,59;71;62,3;3;3,2931.0,78.0,0.9737709779292345,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,77.0,59;71;62,3;3;3,2952.0,77.0,0.08486192300915718,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,77.0,59;71;62,3;3;3,2952.0,77.0,0.948550091125071,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,76.0,59;71;62,3;3;3,2973.0,76.0,0.08377953991293907,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,76.0,59;71;62,3;3;3,2973.0,76.0,0.9025258689653128,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,75.0,59;71;62,3;3;3,2994.0,75.0,0.08303895615972579,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,75.0,59;71;62,3;3;3,2994.0,75.0,0.8469622868578881,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,74.0,59;71;62,3;3;3,3042.0,74.0,0.0810802960768342,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,74.0,59;71;62,3;3;3,3042.0,74.0,0.769694505026564,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,73.0,59;71;62,3;3;3,3093.0,71.0,0.08037085621617734,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,73.0,59;71;62,3;3;3,3093.0,71.0,0.698034186847508,guided,80.0,2.0
100622.0,small,28.0,5.0,2.0,40.0,1.2,0.15,40.0,29;25;36;30;40,2;3;2;3;1,1673.0,40.0,0.022323914105072618,exact,80.0,2.0
