seed,T,D,N,K,exact_cost,exact_s,train_s,guided_learned_cost,guided_learned_s,guided_zero_cost,guided_zero_s,guided_price_cost,guided_price_s,gap_learned_pct,gap_zero_pct,gap_price_pct,speedup_learned,speedup_zero,speedup_learned_incl_train,beam
308.0,60.0,3.0,39.0,4.0,84.0,0.00876398291438818,249.55075294501148,84.0,0.009841206017881632,109.0,0.0006222089286893606,84.0,0.0017838501371443272,0.0,29.761904761904763,0.0,0.8905395231503008,14.085273467304454,3.511765527006392e-05,2.0
308.0,60.0,3.0,39.0,4.0,84.0,0.00876398291438818,249.55075294501148,84.0,0.0203721618745476,103.0,0.001420718850567937,84.0,0.003991355886682868,0.0,22.61904761904762,0.0,0.4301940544335479,6.168696157501359,3.511617343807202e-05,5.0
309.0,60.0,3.0,26.0,6.0,84.0,0.02222555293701589,249.55075294501148,84.0,0.016494196141138673,109.0,0.0009060269221663475,84.0,0.0024808889720588923,0.0,29.761904761904763,0.0,1.3474771820848224,24.53078644051071,8.905636934178847e-05,2.0
309.0,60.0,3.0,26.0,6.0,84.0,0.02222555293701589,249.55075294501148,84.0,0.036125546088442206,103.0,0.00216210400685668,84.0,0.005145912058651447,0.0,22.61904761904762,0.0,0.6152309194884836,10.279594721869069,8.904936457951028e-05,5.0
310.0,40.0,2.0,26.0,4.0,56.0,0.004929405869916081,249.55075294501148,56.0,0.007031984161585569,75.0,0.0005483401473611593,56.0,0.0011710699182003736,0.0,33.92857142857143,0.0,0.7009978629992535,8.989686226037673,1.975256300385538e-05,2.0
310.0,40.0,2.0,26.0,4.0,56.0,0.004929405869916081,249.55075294501148,56.0,0.012494288152083755,72.0,0.0009361398406326771,56.0,0.002427845960482955,0.0,28.57142857142857,0.0,0.39453275047878356,5.265672558690175,1.9752130670549434e-05,5.0
311.0,60.0,3.0,24.0,5.0,84.0,0.012810304062440991,249.55075294501148,84.0,0.014805264072492719,109.0,0.0007887990213930607,84.0,0.0024276680778712034,0.0,29.761904761904763,0.0,0.8652533314986092,16.240263634984384,5.1330416562162895e-05,2.0
311.0,60.0,3.0,24.0,5.0,84.0,0.012810304062440991,249.55075294501148,84.0,0.028952745022252202,103.0,0.0018170259427279234,84.0,0.004757637158036232,0.0,22.61904761904762,0.0,0.4424555962688643,7.050149236289232,5.132750688611993e-05,5.0
312.0,40.0,2.0,27.0,2.0,56.0,0.0025941808708012104,249.55075294501148,56.0,0.004633105825632811,75.0,0.00032330211251974106,56.0,0.0009548340458422899,0.0,33.92857142857143,0.0,0.5599226455067828,8.024014599170947,1.0395210906298564e-05,2.0
312.0,40.0,2.0,27.0,2.0,56.0,0.0025941808708012104,249.55075294501148,56.0,0.005217297933995724,64.0,0.0007654449436813593,56.0,0.0012097600847482681,0.0,14.285714285714285,0.0,0.49722689860159647,3.389114909198643,1.039518657187703e-05,5.0
