instance_seed,category,N,M,D,K,assign_alpha,assign_uniform_mix,epsilon,loads,u,total_energy,makespan,solve_s,method,beam,prune_factor
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,80.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1582.0,80.0,0.07692953757941723,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,80.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1582.0,80.0,0.6776453605853021,guided,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,79.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1583.0,79.0,0.07482872135005891,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,79.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1583.0,79.0,0.6209628554061055,guided,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,78.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1584.0,78.0,0.07412494719028473,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,78.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1584.0,78.0,0.5679692931007594,guided,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,77.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1587.0,77.0,0.07324760733172297,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,77.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1587.0,77.0,0.5058762540575117,guided,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,76.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1592.0,76.0,0.07308066519908607,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,76.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1592.0,76.0,0.43683768319897354,guided,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,75.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1595.0,75.0,0.07104287878610194,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,75.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1595.0,75.0,0.3715674818959087,guided,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,74.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1603.0,74.0,0.07056785188615322,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,74.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1603.0,74.0,0.2577841382008046,guided,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,73.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1609.0,72.0,0.07213481399230659,exact,80.0,2.0
97723.0,small,33.0,7.0,4.0,80.0,1.2,0.15,73.0,7;21;28;16;10;42;72,2;2;2;3;3;2;1,1609.0,72.0,0.1573921893723309,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,80.0,59;71;62,3;3;3,2925.0,80.0,0.08893658383749425,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,80.0,59;71;62,3;3;3,2925.0,80.0,2.157832546159625,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,79.0,59;71;62,3;3;3,2928.0,79.0,0.08744868892244995,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,79.0,59;71;62,3;3;3,2928.0,79.0,2.069601984228939,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,78.0,59;71;62,3;3;3,2931.0,78.0,0.08708249917253852,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,78.0,59;71;62,3;3;3,2931.0,78.0,2.010044841794297,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,77.0,59;71;62,3;3;3,2952.0,77.0,0.08542230003513396,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,77.0,59;71;62,3;3;3,2952.0,77.0,1.8504102921579033,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,76.0,59;71;62,3;3;3,2973.0,76.0,0.08400379889644682,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,76.0,59;71;62,3;3;3,2973.0,76.0,1.7418108158744872,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,75.0,59;71;62,3;3;3,2994.0,75.0,0.08344821375794709,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,75.0,59;71;62,3;3;3,2994.0,75.0,1.634889201959595,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,74.0,59;71;62,3;3;3,3042.0,74.0,0.08222529594786465,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,74.0,59;71;62,3;3;3,3042.0,74.0,1.448135067243129,guided,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,73.0,59;71;62,3;3;3,3093.0,71.0,0.08109354833140969,exact,80.0,2.0
106652.0,small,38.0,3.0,4.0,80.0,1.2,0.15,73.0,59;71;62,3;3;3,3093.0,71.0,1.3497953740879893,guided,80.0,2.0
100622.0,small,28.0,5.0,2.0,40.0,1.2,0.15,40.0,29;25;36;30;40,2;3;2;3;1,1673.0,40.0,0.02237664721906185,exact,80.0,2.0
100622.0,small,28.0,5.0,2.0,40.0,1.2,0.15,40.0,29;25;36;30;40,2;3;2;3;1,1673.0,40.0,0.005127896089106798,guided,80.0,2.0
111980.0,small,42.0,5.0,2.0,40.0,1.2,0.15,40.0,35;24;38;27;36,3;2;2;2;1,1626.0,40.0,0.026536941761150956,exact,80.0,2.0
111980.0,small,42.0,5.0,2.0,40.0,1.2,0.15,40.0,35;24;38;27;36,3;2;2;2;1,1626.0,40.0,0.01853262702934444,guided,80.0,2.0
111980.0,small,42.0,5.0,2.0,40.0,1.2,0.15,39.0,35;24;38;27;36,3;2;2;2;1,1632.0,39.0,0.025970357237383723,exact,80.0,2.0
111980.0,small,42.0,5.0,2.0,40.0,1.2,0.15,39.0,35;24;38;27;36,3;2;2;2;1,1632.0,39.0,0.016236085211858153,guided,80.0,2.0
111980.0,small,42.0,5.0,2.0,40.0,1.2,0.15,38.0,35;24;38;27;36,3;2;2;2;1,1638.0,38.0,0.025405515683814883,exact,80.0,2.0
111980.0,small,42.0,5.0,2.0,40.0,1.2,0.15,38.0,35;24;38;27;36,3;2;2;2;1,1638.0,38.0,0.013920027995482087,guided,80.0,2.0
123242.0,small,51.0,6.0,2.0,40.0,1.2,0.15,40.0,33;32;27;27;35;38,3;2;3;2;1;1,1858.0,40.0,0.031075128121301532,exact,80.0,2.0
123242.0,small,51.0,6.0,2.0,40.0,1.2,0.15,40.0,33;32;27;27;35;38,3;2;3;2;1;1,1858.0,40.0,0.02146406495012343,guided,80.0,2.0
123242.0,small,51.0,6.0,2.0,40.0,1.2,0.15,39.0,33;32;27;27;35;38,3;2;3;2;1;1,1860.0,39.0,0.030060643795877695,exact,80.0,2.0
123242.0,small,51.0,6.0,2.0,40.0,1.2,0.15,39.0,33;32;27;27;35;38,3;2;3;2;1;1,1860.0,39.0,0.018878741888329387,guided,80.0,2.0
123242.0,small,51.0,6.0,2.0,40.0,1.2,0.15,38.0,33;32;27;27;35;38,3;2;3;2;1;1,1865.0,38.0,0.029192414600402117,exact,80.0,2.0
123242.0,small,51.0,6.0,2.0,40.0,1.2,0.15,38.0,33;32;27;27;35;38,3;2;3;2;1;1,1865.0,38.0,0.016063832910731435,guided,80.0,2.0
